stress_level,method,metric,mean,ci95,n
0.4,cbf_safety_filter,intervention_severity,0.246351,0.001576,10
0.4,cbf_safety_filter,mechanism_utility,-0.231848,0.012447,10
0.4,cbf_safety_filter,recovery_success,0.573889,0.013192,10
0.4,cbf_safety_filter,robust_utility,-0.005202,0.023839,10
0.4,cbf_safety_filter,task_success,0.470000,0.018017,10
0.4,cbf_safety_filter,transfer_violation,0.891944,0.005765,10
0.4,cbf_safety_filter,unshielded_violation,0.875278,0.012186,10
0.4,conformal_uncertainty_shield,action_regret,0.563322,0.006479,10
0.4,conformal_uncertainty_shield,boundary_ece,0.260849,0.016497,10
0.4,conformal_uncertainty_shield,boundary_f1,0.841496,0.008626,10
0.4,conformal_uncertainty_shield,deployed_violation,0.315000,0.015595,10
0.4,conformal_uncertainty_shield,filter_dependence,0.874186,0.004628,10
0.4,conformal_uncertainty_shield,intervention_rate,0.978056,0.004174,10
0.4,conformal_uncertainty_shield,intervention_severity,0.297885,0.001324,10
0.4,conformal_uncertainty_shield,mechanism_utility,-0.250972,0.013475,10
0.4,conformal_uncertainty_shield,recovery_success,0.555000,0.017573,10
0.4,conformal_uncertainty_shield,robust_utility,-0.077635,0.019119,10
0.4,conformal_uncertainty_shield,task_success,0.430000,0.011978,10
0.4,conformal_uncertainty_shield,transfer_violation,0.881667,0.006991,10
0.4,conformal_uncertainty_shield,unshielded_violation,0.870556,0.011193,10
0.4,counterfactual_boundary_learning_filter_v5,action_regret,0.499104,0.007927,10
0.4,counterfactual_boundary_learning_filter_v5,boundary_ece,0.091127,0.013740,10
0.4,counterfactual_boundary_learning_filter_v5,boundary_f1,0.819089,0.008062,10
0.4,counterfactual_boundary_learning_filter_v5,deployed_violation,0.475556,0.019288,10
0.4,counterfactual_boundary_learning_filter_v5,filter_dependence,0.235752,0.001750,10
0.4,counterfactual_boundary_learning_filter_v5,intervention_rate,0.913055,0.004666,10
0.4,counterfactual_boundary_learning_filter_v5,intervention_severity,0.139518,0.000808,10
0.4,counterfactual_boundary_learning_filter_v5,mechanism_utility,0.101963,0.019330,10
0.4,counterfactual_boundary_learning_filter_v5,recovery_success,0.367500,0.017332,10
0.4,counterfactual_boundary_learning_filter_v5,robust_utility,-0.118000,0.023339,10
0.4,counterfactual_boundary_learning_filter_v5,task_success,0.316389,0.015019,10
0.4,counterfactual_boundary_learning_filter_v5,transfer_violation,0.685000,0.014881,10
0.4,counterfactual_boundary_learning_filter_v5,unshielded_violation,0.835000,0.015950,10
0.4,geometric_projection_filter,action_regret,0.619358,0.007635,10
0.4,geometric_projection_filter,boundary_ece,0.223712,0.010177,10
0.4,geometric_projection_filter,boundary_f1,0.721690,0.012379,10
0.4,geometric_projection_filter,deployed_violation,0.564167,0.017321,10
0.4,geometric_projection_filter,filter_dependence,0.535528,0.007663,10
0.4,geometric_projection_filter,intervention_rate,0.709167,0.009432,10
0.4,geometric_projection_filter,intervention_severity,0.146390,0.001880,10
0.4,geometric_projection_filter,mechanism_utility,-0.123443,0.009037,10
0.4,geometric_projection_filter,recovery_success,0.322500,0.013998,10
0.4,geometric_projection_filter,robust_utility,-0.313826,0.024067,10
0.4,geometric_projection_filter,task_success,0.246944,0.017321,10
0.4,geometric_projection_filter,transfer_violation,0.887778,0.010400,10
0.4,geometric_projection_filter,unshielded_violation,0.881389,0.005448,10
0.4,lagrangian_safe_rl,action_regret,0.597619,0.005864,10
0.4,lagrangian_safe_rl,boundary_ece,0.192821,0.010864,10
0.4,lagrangian_safe_rl,boundary_f1,0.728796,0.013383,10
0.4,lagrangian_safe_rl,deployed_violation,0.665556,0.013167,10
0.4,lagrangian_safe_rl,filter_dependence,0.274843,0.003062,10
0.4,lagrangian_safe_rl,intervention_rate,0.708889,0.005785,10
0.4,lagrangian_safe_rl,intervention_severity,0.092616,0.000797,10
0.4,lagrangian_safe_rl,mechanism_utility,0.027372,0.011897,10
0.4,lagrangian_safe_rl,recovery_success,0.215278,0.011990,10
0.4,lagrangian_safe_rl,robust_utility,-0.342138,0.019676,10
0.4,lagrangian_safe_rl,task_success,0.213056,0.015163,10
0.4,lagrangian_safe_rl,transfer_violation,0.805556,0.013162,10
0.4,lagrangian_safe_rl,unshielded_violation,0.858333,0.009218,10
0.4,oracle_boundary_teacher,action_regret,0.305044,0.005338,10
0.4,oracle_boundary_teacher,boundary_ece,0.043488,0.008559,10
0.4,oracle_boundary_teacher,boundary_f1,0.848685,0.009721,10
0.4,oracle_boundary_teacher,deployed_violation,0.153333,0.012672,10
0.4,oracle_boundary_teacher,filter_dependence,0.165450,0.000725,10
0.4,oracle_boundary_teacher,intervention_rate,0.997500,0.001270,10
0.4,oracle_boundary_teacher,intervention_severity,0.089324,0.000166,10
0.4,oracle_boundary_teacher,mechanism_utility,0.220537,0.016992,10
0.4,oracle_boundary_teacher,recovery_success,0.653333,0.018716,10
0.4,oracle_boundary_teacher,robust_utility,0.357032,0.017737,10
0.4,oracle_boundary_teacher,task_success,0.547778,0.014006,10
0.4,oracle_boundary_teacher,transfer_violation,0.564722,0.016091,10
0.4,oracle_boundary_teacher,unshielded_violation,0.805556,0.012781,10
0.4,recovery_policy_shield,action_regret,0.495211,0.006807,10
0.4,recovery_policy_shield,boundary_ece,0.125670,0.014851,10
0.4,recovery_policy_shield,boundary_f1,0.814912,0.008907,10
0.4,recovery_policy_shield,deployed_violation,0.367500,0.011451,10
0.4,recovery_policy_shield,filter_dependence,0.619935,0.007166,10
0.4,recovery_policy_shield,intervention_rate,0.909167,0.008279,10
0.4,recovery_policy_shield,intervention_severity,0.180843,0.001664,10
0.4,recovery_policy_shield,mechanism_utility,-0.101578,0.015646,10
0.4,recovery_policy_shield,recovery_success,0.491944,0.009411,10
0.4,recovery_policy_shield,robust_utility,0.035675,0.023971,10
0.4,recovery_policy_shield,task_success,0.486667,0.019288,10
0.4,recovery_policy_shield,transfer_violation,0.796389,0.018294,10
0.4,recovery_policy_shield,unshielded_violation,0.863611,0.010811,10
0.4,robust_mpc_shield,action_regret,0.492679,0.007375,10
0.4,robust_mpc_shield,boundary_ece,0.148401,0.011870,10
0.4,robust_mpc_shield,boundary_f1,0.841889,0.009339,10
0.4,robust_mpc_shield,deployed_violation,0.253889,0.016970,10
0.4,robust_mpc_shield,filter_dependence,0.810575,0.005444,10
0.4,robust_mpc_shield,intervention_rate,0.977222,0.006276,10
0.4,robust_mpc_shield,intervention_severity,0.235550,0.001379,10
0.4,robust_mpc_shield,mechanism_utility,-0.207257,0.011624,10
0.4,robust_mpc_shield,recovery_success,0.615278,0.009782,10
0.4,robust_mpc_shield,robust_utility,0.135936,0.025811,10
0.4,robust_mpc_shield,task_success,0.569167,0.020200,10
0.4,robust_mpc_shield,transfer_violation,0.876667,0.009712,10
0.4,robust_mpc_shield,unshielded_violation,0.868889,0.011923,10
0.4,safety_filter_distillation,action_regret,0.544199,0.005616,10
0.4,safety_filter_distillation,boundary_ece,0.129440,0.009610,10
0.4,safety_filter_distillation,boundary_f1,0.823069,0.011195,10
0.4,safety_filter_distillation,deployed_violation,0.532222,0.015210,10
0.4,safety_filter_distillation,filter_dependence,0.307260,0.002582,10
0.4,safety_filter_distillation,intervention_rate,0.925833,0.004940,10
0.4,safety_filter_distillation,intervention_severity,0.130585,0.000645,10
0.4,safety_filter_distillation,mechanism_utility,0.031061,0.015660,10
0.4,safety_filter_distillation,recovery_success,0.332222,0.013488,10
0.4,safety_filter_distillation,robust_utility,-0.200575,0.015751,10
0.4,safety_filter_distillation,task_success,0.284445,0.011512,10
0.4,safety_filter_distillation,transfer_violation,0.776389,0.015276,10
0.4,safety_filter_distillation,unshielded_violation,0.850556,0.011950,10
0.4,shielded_behavior_cloning,action_regret,0.616577,0.006196,10
0.4,shielded_behavior_cloning,boundary_ece,0.169508,0.011448,10
0.4,shielded_behavior_cloning,boundary_f1,0.739633,0.010376,10
0.4,shielded_behavior_cloning,deployed_violation,0.678056,0.012870,10
0.4,shielded_behavior_cloning,filter_dependence,0.315164,0.008140,10
0.4,shielded_behavior_cloning,intervention_rate,0.743889,0.020026,10
0.4,shielded_behavior_cloning,intervention_severity,0.111367,0.003017,10
0.4,shielded_behavior_cloning,mechanism_utility,-0.005595,0.013431,10
0.4,shielded_behavior_cloning,recovery_success,0.210000,0.012812,10
0.4,shielded_behavior_cloning,robust_utility,-0.384276,0.021441,10
0.4,shielded_behavior_cloning,task_success,0.193333,0.016438,10
0.4,shielded_behavior_cloning,transfer_violation,0.828611,0.011846,10
0.4,shielded_behavior_cloning,unshielded_violation,0.865000,0.010432,10
0.4,unfiltered_policy,action_regret,0.663022,0.005412,10
0.4,unfiltered_policy,boundary_ece,0.559012,0.012798,10
0.4,unfiltered_policy,boundary_f1,0.000000,0.000000,10
0.4,unfiltered_policy,deployed_violation,0.871944,0.012559,10
0.4,unfiltered_policy,filter_dependence,0.000000,0.000000,10
0.4,unfiltered_policy,intervention_rate,0.000000,0.000000,10
0.4,unfiltered_policy,intervention_severity,0.000000,0.000000,10
0.4,unfiltered_policy,mechanism_utility,0.091365,0.012725,10
0.4,unfiltered_policy,recovery_success,0.000000,0.000000,10
0.4,unfiltered_policy,robust_utility,-0.531811,0.015926,10
0.4,unfiltered_policy,task_success,0.080000,0.009318,10
0.4,unfiltered_policy,transfer_violation,0.896667,0.009458,10
0.4,unfiltered_policy,unshielded_violation,0.873333,0.010712,10
0.6,action_clipping_filter,action_regret,0.699482,0.002940,10
0.6,action_clipping_filter,boundary_ece,0.161030,0.011598,10
0.6,action_clipping_filter,boundary_f1,0.867525,0.010575,10
0.6,action_clipping_filter,deployed_violation,0.608333,0.006442,10
0.6,action_clipping_filter,filter_dependence,0.768314,0.004886,10
0.6,action_clipping_filter,intervention_rate,0.951389,0.006404,10
0.6,action_clipping_filter,intervention_severity,0.239113,0.001411,10
0.6,action_clipping_filter,mechanism_utility,-0.274926,0.016282,10
0.6,action_clipping_filter,recovery_success,0.326111,0.016053,10
0.6,action_clipping_filter,robust_utility,-0.509105,0.010335,10
0.6,action_clipping_filter,task_success,0.156111,0.007561,10
0.6,action_clipping_filter,transfer_violation,0.925833,0.006889,10
0.6,action_clipping_filter,unshielded_violation,0.915278,0.014365,10
0.6,adversarial_safety_critic,action_regret,0.615845,0.006856,10
0.6,adversarial_safety_critic,boundary_ece,0.273308,0.017481,10
0.6,adversarial_safety_critic,boundary_f1,0.770116,0.015682,10
0.6,adversarial_safety_critic,deployed_violation,0.670278,0.013655,10
0.6,adversarial_safety_critic,filter_dependence,0.305727,0.004909,10
0.6,adversarial_safety_critic,intervention_rate,0.739167,0.009687,10
0.6,adversarial_safety_critic,intervention_severity,0.118160,0.001557,10
0.6,adversarial_safety_critic,mechanism_utility,-0.037302,0.013738,10
0.6,adversarial_safety_critic,recovery_success,0.237222,0.010176,10
0.6,adversarial_safety_critic,robust_utility,-0.418048,0.021177,10
0.6,adversarial_safety_critic,task_success,0.155000,0.013057,10
0.6,adversarial_safety_critic,transfer_violation,0.837778,0.015467,10
0.6,adversarial_safety_critic,unshielded_violation,0.896111,0.011426,10
0.6,boundary_learning_filter_v4,action_regret,0.581206,0.010052,10
0.6,boundary_learning_filter_v4,boundary_ece,0.130034,0.018106,10
0.6,boundary_learning_filter_v4,boundary_f1,0.866457,0.011497,10
0.6,boundary_learning_filter_v4,deployed_violation,0.597222,0.021565,10
0.6,boundary_learning_filter_v4,filter_dependence,0.311140,0.002309,10
0.6,boundary_learning_filter_v4,intervention_rate,0.946389,0.004736,10
0.6,boundary_learning_filter_v4,intervention_severity,0.140263,0.000679,10
0.6,boundary_learning_filter_v4,mechanism_utility,-0.010184,0.016279,10
0.6,boundary_learning_filter_v4,recovery_success,0.302500,0.019024,10
0.6,boundary_learning_filter_v4,robust_utility,-0.347411,0.030793,10
0.6,boundary_learning_filter_v4,task_success,0.184445,0.018170,10
0.6,boundary_learning_filter_v4,transfer_violation,0.784722,0.020099,10
0.6,boundary_learning_filter_v4,unshielded_violation,0.882500,0.010860,10
0.6,cbf_safety_filter,action_regret,0.568120,0.006078,10
0.6,cbf_safety_filter,boundary_ece,0.205890,0.015885,10
0.6,cbf_safety_filter,boundary_f1,0.878582,0.009984,10
0.6,cbf_safety_filter,deployed_violation,0.325000,0.013581,10
0.6,cbf_safety_filter,filter_dependence,0.866837,0.004490,10
0.6,cbf_safety_filter,intervention_rate,0.982500,0.003251,10
0.6,cbf_safety_filter,intervention_severity,0.259688,0.000842,10
0.6,cbf_safety_filter,mechanism_utility,-0.296643,0.013792,10
0.6,cbf_safety_filter,recovery_success,0.587500,0.008560,10
0.6,cbf_safety_filter,robust_utility,-0.095726,0.019377,10
0.6,cbf_safety_filter,task_success,0.407222,0.014132,10
0.6,cbf_safety_filter,transfer_violation,0.928611,0.009076,10
0.6,cbf_safety_filter,unshielded_violation,0.911111,0.010457,10
0.6,conformal_uncertainty_shield,action_regret,0.591583,0.006240,10
0.6,conformal_uncertainty_shield,boundary_ece,0.276668,0.015559,10
0.6,conformal_uncertainty_shield,boundary_f1,0.883515,0.011420,10
0.6,conformal_uncertainty_shield,deployed_violation,0.341389,0.014953,10
0.6,conformal_uncertainty_shield,filter_dependence,0.903420,0.005975,10
0.6,conformal_uncertainty_shield,intervention_rate,0.991944,0.002495,10
0.6,conformal_uncertainty_shield,intervention_severity,0.313178,0.000910,10
0.6,conformal_uncertainty_shield,mechanism_utility,-0.310755,0.012960,10
0.6,conformal_uncertainty_shield,recovery_success,0.565000,0.014271,10
0.6,conformal_uncertainty_shield,robust_utility,-0.174478,0.017441,10
0.6,conformal_uncertainty_shield,task_success,0.362222,0.011397,10
0.6,conformal_uncertainty_shield,transfer_violation,0.909722,0.011935,10
0.6,conformal_uncertainty_shield,unshielded_violation,0.906111,0.009630,10
0.6,counterfactual_boundary_learning_filter_v5,action_regret,0.527339,0.007894,10
0.6,counterfactual_boundary_learning_filter_v5,boundary_ece,0.110216,0.013455,10
0.6,counterfactual_boundary_learning_filter_v5,boundary_f1,0.875147,0.011202,10
0.6,counterfactual_boundary_learning_filter_v5,deployed_violation,0.511389,0.022174,10
0.6,counterfactual_boundary_learning_filter_v5,filter_dependence,0.253945,0.002045,10
0.6,counterfactual_boundary_learning_filter_v5,intervention_rate,0.965278,0.006705,10
0.6,counterfactual_boundary_learning_filter_v5,intervention_severity,0.152029,0.001307,10
0.6,counterfactual_boundary_learning_filter_v5,mechanism_utility,0.026937,0.012613,10
0.6,counterfactual_boundary_learning_filter_v5,recovery_success,0.375556,0.017441,10
0.6,counterfactual_boundary_learning_filter_v5,robust_utility,-0.211495,0.019114,10
0.6,counterfactual_boundary_learning_filter_v5,task_success,0.254722,0.007954,10
0.6,counterfactual_boundary_learning_filter_v5,transfer_violation,0.749722,0.012895,10
0.6,counterfactual_boundary_learning_filter_v5,unshielded_violation,0.879167,0.010210,10
0.6,geometric_projection_filter,action_regret,0.640777,0.005874,10
0.6,geometric_projection_filter,boundary_ece,0.241875,0.014098,10
0.6,geometric_projection_filter,boundary_f1,0.795345,0.015201,10
0.6,geometric_projection_filter,deployed_violation,0.568056,0.012154,10
0.6,geometric_projection_filter,filter_dependence,0.605137,0.009761,10
0.6,geometric_projection_filter,intervention_rate,0.784722,0.010652,10
0.6,geometric_projection_filter,intervention_severity,0.165461,0.002371,10
0.6,geometric_projection_filter,mechanism_utility,-0.192298,0.014166,10
0.6,geometric_projection_filter,recovery_success,0.351667,0.012207,10
0.6,geometric_projection_filter,robust_utility,-0.378941,0.019594,10
0.6,geometric_projection_filter,task_success,0.205000,0.014285,10
0.6,geometric_projection_filter,transfer_violation,0.923056,0.006184,10
0.6,geometric_projection_filter,unshielded_violation,0.909722,0.011224,10
0.6,lagrangian_safe_rl,action_regret,0.616748,0.008572,10
0.6,lagrangian_safe_rl,boundary_ece,0.216062,0.013643,10
0.6,lagrangian_safe_rl,boundary_f1,0.794920,0.014246,10
0.6,lagrangian_safe_rl,deployed_violation,0.675833,0.015718,10
0.6,lagrangian_safe_rl,filter_dependence,0.311430,0.004067,10
0.6,lagrangian_safe_rl,intervention_rate,0.789167,0.008053,10
0.6,lagrangian_safe_rl,intervention_severity,0.105917,0.001063,10
0.6,lagrangian_safe_rl,mechanism_utility,-0.044907,0.016817,10
0.6,lagrangian_safe_rl,recovery_success,0.237222,0.014109,10
0.6,lagrangian_safe_rl,robust_utility,-0.406481,0.029098,10
0.6,lagrangian_safe_rl,task_success,0.167778,0.020471,10
0.6,lagrangian_safe_rl,transfer_violation,0.856111,0.016767,10
0.6,lagrangian_safe_rl,unshielded_violation,0.898334,0.011961,10
0.6,oracle_boundary_teacher,action_regret,0.329592,0.005231,10
0.6,oracle_boundary_teacher,boundary_ece,0.039536,0.012423,10
0.6,oracle_boundary_teacher,boundary_f1,0.886075,0.010540,10
0.6,oracle_boundary_teacher,deployed_violation,0.183056,0.011746,10
0.6,oracle_boundary_teacher,filter_dependence,0.168975,0.000925,10
0.6,oracle_boundary_teacher,intervention_rate,1.000000,0.000000,10
0.6,oracle_boundary_teacher,intervention_severity,0.093973,0.000077,10
0.6,oracle_boundary_teacher,mechanism_utility,0.147012,0.017259,10
0.6,oracle_boundary_teacher,recovery_success,0.676389,0.018812,10
0.6,oracle_boundary_teacher,robust_utility,0.265134,0.018118,10
0.6,oracle_boundary_teacher,task_success,0.478889,0.014432,10
0.6,oracle_boundary_teacher,transfer_violation,0.616944,0.013098,10
0.6,oracle_boundary_teacher,unshielded_violation,0.858889,0.014423,10
0.6,recovery_policy_shield,action_regret,0.519539,0.005309,10
0.6,recovery_policy_shield,boundary_ece,0.147861,0.014360,10
0.6,recovery_policy_shield,boundary_f1,0.860834,0.015256,10
0.6,recovery_policy_shield,deployed_violation,0.385833,0.013950,10
0.6,recovery_policy_shield,filter_dependence,0.652022,0.009899,10
0.6,recovery_policy_shield,intervention_rate,0.938611,0.010658,10
0.6,recovery_policy_shield,intervention_severity,0.191646,0.002308,10
0.6,recovery_policy_shield,mechanism_utility,-0.168963,0.014962,10
0.6,recovery_policy_shield,recovery_success,0.513611,0.014574,10
0.6,recovery_policy_shield,robust_utility,-0.050768,0.014600,10
0.6,recovery_policy_shield,task_success,0.423333,0.010046,10
0.6,recovery_policy_shield,transfer_violation,0.851389,0.017298,10
0.6,recovery_policy_shield,unshielded_violation,0.898889,0.008043,10
0.6,robust_mpc_shield,action_regret,0.512467,0.006723,10
0.6,robust_mpc_shield,boundary_ece,0.160819,0.013251,10
0.6,robust_mpc_shield,boundary_f1,0.879824,0.010967,10
0.6,robust_mpc_shield,deployed_violation,0.276111,0.015950,10
0.6,robust_mpc_shield,filter_dependence,0.830675,0.005426,10
0.6,robust_mpc_shield,intervention_rate,0.983055,0.003085,10
0.6,robust_mpc_shield,intervention_severity,0.244737,0.000742,10
0.6,robust_mpc_shield,mechanism_utility,-0.267424,0.010249,10
0.6,robust_mpc_shield,recovery_success,0.632500,0.017351,10
0.6,robust_mpc_shield,robust_utility,0.070819,0.018788,10
0.6,robust_mpc_shield,task_success,0.526111,0.010743,10
0.6,robust_mpc_shield,transfer_violation,0.911111,0.007869,10
0.6,robust_mpc_shield,unshielded_violation,0.908056,0.007003,10
0.6,safety_filter_distillation,action_regret,0.570261,0.005905,10
0.6,safety_filter_distillation,boundary_ece,0.141086,0.016256,10
0.6,safety_filter_distillation,boundary_f1,0.871534,0.010893,10
0.6,safety_filter_distillation,deployed_violation,0.563889,0.018773,10
0.6,safety_filter_distillation,filter_dependence,0.326240,0.002378,10
0.6,safety_filter_distillation,intervention_rate,0.965556,0.004154,10
0.6,safety_filter_distillation,intervention_severity,0.140684,0.000649,10
0.6,safety_filter_distillation,mechanism_utility,-0.036922,0.011315,10
0.6,safety_filter_distillation,recovery_success,0.345278,0.019581,10
0.6,safety_filter_distillation,robust_utility,-0.288320,0.012973,10
0.6,safety_filter_distillation,task_success,0.225278,0.009411,10
0.6,safety_filter_distillation,transfer_violation,0.813333,0.014193,10
0.6,safety_filter_distillation,unshielded_violation,0.896389,0.008818,10
0.6,shielded_behavior_cloning,action_regret,0.640966,0.004615,10
0.6,shielded_behavior_cloning,boundary_ece,0.193385,0.012047,10
0.6,shielded_behavior_cloning,boundary_f1,0.804363,0.008272,10
0.6,shielded_behavior_cloning,deployed_violation,0.702222,0.011181,10
0.6,shielded_behavior_cloning,filter_dependence,0.350903,0.002257,10
0.6,shielded_behavior_cloning,intervention_rate,0.812500,0.006506,10
0.6,shielded_behavior_cloning,intervention_severity,0.124211,0.001169,10
0.6,shielded_behavior_cloning,mechanism_utility,-0.070438,0.009950,10
0.6,shielded_behavior_cloning,recovery_success,0.221389,0.013533,10
0.6,shielded_behavior_cloning,robust_utility,-0.462246,0.012919,10
0.6,shielded_behavior_cloning,task_success,0.143056,0.007581,10
0.6,shielded_behavior_cloning,transfer_violation,0.870556,0.012552,10
0.6,shielded_behavior_cloning,unshielded_violation,0.900000,0.008237,10
0.6,unfiltered_policy,action_regret,0.687067,0.004048,10
0.6,unfiltered_policy,boundary_ece,0.613074,0.016879,10
0.6,unfiltered_policy,boundary_f1,0.000000,0.000000,10
0.6,unfiltered_policy,deployed_violation,0.918611,0.008930,10
0.6,unfiltered_policy,filter_dependence,0.000000,0.000000,10
0.6,unfiltered_policy,intervention_rate,0.000000,0.000000,10
0.6,unfiltered_policy,intervention_severity,0.000000,0.000000,10
0.6,unfiltered_policy,mechanism_utility,0.041460,0.012966,10
0.6,unfiltered_policy,recovery_success,0.000000,0.000000,10
0.6,unfiltered_policy,robust_utility,-0.608281,0.011968,10
0.6,unfiltered_policy,task_success,0.034444,0.006503,10
0.6,unfiltered_policy,transfer_violation,0.924444,0.008269,10
0.6,unfiltered_policy,unshielded_violation,0.912500,0.010744,10
0.8,action_clipping_filter,action_regret,0.713656,0.005472,10
0.8,action_clipping_filter,boundary_ece,0.168204,0.010329,10
0.8,action_clipping_filter,boundary_f1,0.891597,0.004356,10
0.8,action_clipping_filter,deployed_violation,0.620278,0.013775,10
0.8,action_clipping_filter,filter_dependence,0.787760,0.004401,10
0.8,action_clipping_filter,intervention_rate,0.966667,0.005003,10
0.8,action_clipping_filter,intervention_severity,0.247237,0.001613,10
0.8,action_clipping_filter,mechanism_utility,-0.304918,0.004571,10
0.8,action_clipping_filter,recovery_success,0.325555,0.014100,10
0.8,action_clipping_filter,robust_utility,-0.556691,0.015087,10
0.8,action_clipping_filter,task_success,0.123333,0.008786,10
0.8,action_clipping_filter,transfer_violation,0.947222,0.007911,10
0.8,action_clipping_filter,unshielded_violation,0.929167,0.003272,10
0.8,adversarial_safety_critic,action_regret,0.633936,0.004678,10
0.8,adversarial_safety_critic,boundary_ece,0.271583,0.011348,10
0.8,adversarial_safety_critic,boundary_f1,0.824715,0.009985,10
0.8,adversarial_safety_critic,deployed_violation,0.681666,0.012812,10
0.8,adversarial_safety_critic,filter_dependence,0.340279,0.005342,10
0.8,adversarial_safety_critic,intervention_rate,0.815278,0.012448,10
0.8,adversarial_safety_critic,intervention_severity,0.133102,0.002250,10
0.8,adversarial_safety_critic,mechanism_utility,-0.083616,0.007226,10
0.8,adversarial_safety_critic,recovery_success,0.250833,0.010521,10
0.8,adversarial_safety_critic,robust_utility,-0.475709,0.013486,10
0.8,adversarial_safety_critic,task_success,0.116944,0.007761,10
0.8,adversarial_safety_critic,transfer_violation,0.871111,0.007358,10
0.8,adversarial_safety_critic,unshielded_violation,0.915833,0.007913,10
0.8,boundary_learning_filter_v4,action_regret,0.594572,0.002536,10
0.8,boundary_learning_filter_v4,boundary_ece,0.120635,0.011734,10
0.8,boundary_learning_filter_v4,boundary_f1,0.889312,0.007939,10
0.8,boundary_learning_filter_v4,deployed_violation,0.612778,0.007085,10
0.8,boundary_learning_filter_v4,filter_dependence,0.320231,0.002820,10
0.8,boundary_learning_filter_v4,intervention_rate,0.966111,0.007019,10
0.8,boundary_learning_filter_v4,intervention_severity,0.147470,0.001278,10
0.8,boundary_learning_filter_v4,mechanism_utility,-0.047444,0.007836,10
0.8,boundary_learning_filter_v4,recovery_success,0.310555,0.010324,10
0.8,boundary_learning_filter_v4,robust_utility,-0.392082,0.006756,10
0.8,boundary_learning_filter_v4,task_success,0.154445,0.005693,10
0.8,boundary_learning_filter_v4,transfer_violation,0.808056,0.013736,10
0.8,boundary_learning_filter_v4,unshielded_violation,0.906945,0.007537,10
0.8,cbf_safety_filter,action_regret,0.585789,0.006969,10
0.8,cbf_safety_filter,boundary_ece,0.196693,0.010061,10
0.8,cbf_safety_filter,boundary_f1,0.898481,0.005679,10
0.8,cbf_safety_filter,deployed_violation,0.341389,0.017790,10
0.8,cbf_safety_filter,filter_dependence,0.881093,0.005013,10
0.8,cbf_safety_filter,intervention_rate,0.990000,0.004310,10
0.8,cbf_safety_filter,intervention_severity,0.269211,0.001272,10
0.8,cbf_safety_filter,mechanism_utility,-0.328919,0.007437,10
0.8,cbf_safety_filter,recovery_success,0.592778,0.018933,10
0.8,cbf_safety_filter,robust_utility,-0.158101,0.020822,10
0.8,cbf_safety_filter,task_success,0.362222,0.013874,10
0.8,cbf_safety_filter,transfer_violation,0.939444,0.008582,10
0.8,cbf_safety_filter,unshielded_violation,0.931667,0.006653,10
0.8,conformal_uncertainty_shield,action_regret,0.611365,0.004003,10
0.8,conformal_uncertainty_shield,boundary_ece,0.270503,0.011178,10
0.8,conformal_uncertainty_shield,boundary_f1,0.902155,0.005137,10
0.8,conformal_uncertainty_shield,deployed_violation,0.371111,0.011339,10
0.8,conformal_uncertainty_shield,filter_dependence,0.916704,0.002834,10
0.8,conformal_uncertainty_shield,intervention_rate,0.998055,0.001824,10
0.8,conformal_uncertainty_shield,intervention_severity,0.324040,0.000523,10
0.8,conformal_uncertainty_shield,mechanism_utility,-0.342032,0.008834,10
0.8,conformal_uncertainty_shield,recovery_success,0.555278,0.017845,10
0.8,conformal_uncertainty_shield,robust_utility,-0.233709,0.011361,10
0.8,conformal_uncertainty_shield,task_success,0.328611,0.007744,10
0.8,conformal_uncertainty_shield,transfer_violation,0.928889,0.008364,10
0.8,conformal_uncertainty_shield,unshielded_violation,0.923056,0.007396,10
0.8,counterfactual_boundary_learning_filter_v5,action_regret,0.543538,0.005097,10
0.8,counterfactual_boundary_learning_filter_v5,boundary_ece,0.099376,0.012868,10
0.8,counterfactual_boundary_learning_filter_v5,boundary_f1,0.895292,0.006939,10
0.8,counterfactual_boundary_learning_filter_v5,deployed_violation,0.532222,0.011484,10
0.8,counterfactual_boundary_learning_filter_v5,filter_dependence,0.260524,0.001577,10
0.8,counterfactual_boundary_learning_filter_v5,intervention_rate,0.982778,0.004577,10
0.8,counterfactual_boundary_learning_filter_v5,intervention_severity,0.159862,0.000858,10
0.8,counterfactual_boundary_learning_filter_v5,mechanism_utility,-0.006840,0.010641,10
0.8,counterfactual_boundary_learning_filter_v5,recovery_success,0.378056,0.012637,10
0.8,counterfactual_boundary_learning_filter_v5,robust_utility,-0.266058,0.016939,10
0.8,counterfactual_boundary_learning_filter_v5,task_success,0.218056,0.013441,10
0.8,counterfactual_boundary_learning_filter_v5,transfer_violation,0.768611,0.014337,10
0.8,counterfactual_boundary_learning_filter_v5,unshielded_violation,0.901945,0.008475,10
0.8,geometric_projection_filter,action_regret,0.662051,0.004286,10
0.8,geometric_projection_filter,boundary_ece,0.238266,0.008742,10
0.8,geometric_projection_filter,boundary_f1,0.840600,0.009355,10
0.8,geometric_projection_filter,deployed_violation,0.582778,0.010607,10
0.8,geometric_projection_filter,filter_dependence,0.661079,0.010501,10
0.8,geometric_projection_filter,intervention_rate,0.850278,0.013298,10
0.8,geometric_projection_filter,intervention_severity,0.182833,0.002897,10
0.8,geometric_projection_filter,mechanism_utility,-0.242410,0.008825,10
0.8,geometric_projection_filter,recovery_success,0.357500,0.012337,10
