split,method,metric,mean,ci95,n
contact_mode_shift,unfiltered_policy,boundary_f1,0.000000,0.000000,10
contact_mode_shift,unfiltered_policy,deployed_violation,0.907813,0.011188,10
contact_mode_shift,unfiltered_policy,filter_dependence,0.000000,0.000000,10
contact_mode_shift,unfiltered_policy,intervention_rate,0.000000,0.000000,10
contact_mode_shift,unfiltered_policy,intervention_severity,0.000000,0.000000,10
contact_mode_shift,unfiltered_policy,mechanism_utility,0.055065,0.018776,10
contact_mode_shift,unfiltered_policy,recovery_success,0.000000,0.000000,10
contact_mode_shift,unfiltered_policy,robust_utility,-0.591324,0.015029,10
contact_mode_shift,unfiltered_policy,task_success,0.044271,0.009534,10
contact_mode_shift,unfiltered_policy,transfer_violation,0.915625,0.015202,10
contact_mode_shift,unfiltered_policy,unshielded_violation,0.902083,0.015429,10
human_motion_shift,action_clipping_filter,action_regret,0.673262,0.006937,10
human_motion_shift,action_clipping_filter,boundary_ece,0.139112,0.017294,10
human_motion_shift,action_clipping_filter,boundary_f1,0.809805,0.016316,10
human_motion_shift,action_clipping_filter,deployed_violation,0.564063,0.019610,10
human_motion_shift,action_clipping_filter,filter_dependence,0.730955,0.010982,10
human_motion_shift,action_clipping_filter,intervention_rate,0.927604,0.010915,10
human_motion_shift,action_clipping_filter,intervention_severity,0.228461,0.003015,10
human_motion_shift,action_clipping_filter,mechanism_utility,-0.205950,0.021995,10
human_motion_shift,action_clipping_filter,recovery_success,0.333333,0.021305,10
human_motion_shift,action_clipping_filter,robust_utility,-0.441475,0.018513,10
human_motion_shift,action_clipping_filter,task_success,0.184375,0.012475,10
human_motion_shift,action_clipping_filter,transfer_violation,0.895833,0.013696,10
human_motion_shift,action_clipping_filter,unshielded_violation,0.872917,0.018588,10
human_motion_shift,adversarial_safety_critic,action_regret,0.581084,0.008136,10
human_motion_shift,adversarial_safety_critic,boundary_ece,0.235659,0.018693,10
human_motion_shift,adversarial_safety_critic,boundary_f1,0.698947,0.021822,10
human_motion_shift,adversarial_safety_critic,deployed_violation,0.633333,0.015682,10
human_motion_shift,adversarial_safety_critic,filter_dependence,0.268056,0.009128,10
human_motion_shift,adversarial_safety_critic,intervention_rate,0.662500,0.019654,10
human_motion_shift,adversarial_safety_critic,intervention_severity,0.102873,0.003038,10
human_motion_shift,adversarial_safety_critic,mechanism_utility,0.047576,0.014662,10
human_motion_shift,adversarial_safety_critic,recovery_success,0.219792,0.011866,10
human_motion_shift,adversarial_safety_critic,robust_utility,-0.301970,0.029105,10
human_motion_shift,adversarial_safety_critic,task_success,0.233333,0.022094,10
human_motion_shift,adversarial_safety_critic,transfer_violation,0.780208,0.010739,10
human_motion_shift,adversarial_safety_critic,unshielded_violation,0.847917,0.011265,10
human_motion_shift,boundary_learning_filter_v4,action_regret,0.540935,0.007765,10
human_motion_shift,boundary_learning_filter_v4,boundary_ece,0.111100,0.014239,10
human_motion_shift,boundary_learning_filter_v4,boundary_f1,0.805708,0.015050,10
human_motion_shift,boundary_learning_filter_v4,deployed_violation,0.546354,0.021056,10
human_motion_shift,boundary_learning_filter_v4,filter_dependence,0.283646,0.004083,10
human_motion_shift,boundary_learning_filter_v4,intervention_rate,0.880729,0.012122,10
human_motion_shift,boundary_learning_filter_v4,intervention_severity,0.125915,0.001797,10
human_motion_shift,boundary_learning_filter_v4,mechanism_utility,0.072611,0.022691,10
human_motion_shift,boundary_learning_filter_v4,recovery_success,0.305208,0.021370,10
human_motion_shift,boundary_learning_filter_v4,robust_utility,-0.212229,0.024341,10
human_motion_shift,boundary_learning_filter_v4,task_success,0.275000,0.019830,10
human_motion_shift,boundary_learning_filter_v4,transfer_violation,0.725000,0.021130,10
human_motion_shift,boundary_learning_filter_v4,unshielded_violation,0.833854,0.018416,10
human_motion_shift,cbf_safety_filter,action_regret,0.527925,0.013324,10
human_motion_shift,cbf_safety_filter,boundary_ece,0.172897,0.018386,10
human_motion_shift,cbf_safety_filter,boundary_f1,0.826094,0.015791,10
human_motion_shift,cbf_safety_filter,deployed_violation,0.291667,0.027644,10
human_motion_shift,cbf_safety_filter,filter_dependence,0.831361,0.008158,10
human_motion_shift,cbf_safety_filter,intervention_rate,0.964583,0.006237,10
human_motion_shift,cbf_safety_filter,intervention_severity,0.246104,0.002071,10
human_motion_shift,cbf_safety_filter,mechanism_utility,-0.220932,0.014730,10
human_motion_shift,cbf_safety_filter,recovery_success,0.580729,0.032647,10
human_motion_shift,cbf_safety_filter,robust_utility,0.054087,0.044654,10
human_motion_shift,cbf_safety_filter,task_success,0.521354,0.030566,10
human_motion_shift,cbf_safety_filter,transfer_violation,0.873437,0.014600,10
human_motion_shift,cbf_safety_filter,unshielded_violation,0.870833,0.010071,10
human_motion_shift,conformal_uncertainty_shield,action_regret,0.564342,0.007869,10
human_motion_shift,conformal_uncertainty_shield,boundary_ece,0.230127,0.019975,10
human_motion_shift,conformal_uncertainty_shield,boundary_f1,0.838134,0.013284,10
human_motion_shift,conformal_uncertainty_shield,deployed_violation,0.319271,0.016812,10
human_motion_shift,conformal_uncertainty_shield,filter_dependence,0.878355,0.007536,10
human_motion_shift,conformal_uncertainty_shield,intervention_rate,0.986458,0.004358,10
human_motion_shift,conformal_uncertainty_shield,intervention_severity,0.303251,0.001071,10
human_motion_shift,conformal_uncertainty_shield,mechanism_utility,-0.238235,0.021345,10
human_motion_shift,conformal_uncertainty_shield,recovery_success,0.541146,0.014312,10
human_motion_shift,conformal_uncertainty_shield,robust_utility,-0.073359,0.023913,10
human_motion_shift,conformal_uncertainty_shield,task_success,0.439062,0.016323,10
human_motion_shift,conformal_uncertainty_shield,transfer_violation,0.859375,0.014112,10
human_motion_shift,conformal_uncertainty_shield,unshielded_violation,0.861979,0.015978,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,action_regret,0.482114,0.009844,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,boundary_ece,0.082629,0.017894,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,boundary_f1,0.811902,0.013547,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,deployed_violation,0.450000,0.025107,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,filter_dependence,0.234879,0.004089,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,intervention_rate,0.913542,0.016822,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,intervention_severity,0.138907,0.002511,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,mechanism_utility,0.120046,0.023521,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,recovery_success,0.381771,0.018009,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,robust_utility,-0.057157,0.032158,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,task_success,0.359375,0.025327,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,transfer_violation,0.675521,0.024681,10
human_motion_shift,counterfactual_boundary_learning_filter_v5,unshielded_violation,0.821875,0.017271,10
human_motion_shift,geometric_projection_filter,action_regret,0.618688,0.008339,10
human_motion_shift,geometric_projection_filter,boundary_ece,0.226671,0.014069,10
human_motion_shift,geometric_projection_filter,boundary_f1,0.700540,0.021783,10
human_motion_shift,geometric_projection_filter,deployed_violation,0.584896,0.017553,10
human_motion_shift,geometric_projection_filter,filter_dependence,0.508443,0.018731,10
human_motion_shift,geometric_projection_filter,intervention_rate,0.675521,0.021897,10
human_motion_shift,geometric_projection_filter,intervention_severity,0.137684,0.004563,10
human_motion_shift,geometric_projection_filter,mechanism_utility,-0.098878,0.019553,10
human_motion_shift,geometric_projection_filter,recovery_success,0.291146,0.017447,10
human_motion_shift,geometric_projection_filter,robust_utility,-0.306172,0.028780,10
human_motion_shift,geometric_projection_filter,task_success,0.259375,0.020234,10
human_motion_shift,geometric_projection_filter,transfer_violation,0.883333,0.012841,10
human_motion_shift,geometric_projection_filter,unshielded_violation,0.869271,0.013042,10
human_motion_shift,lagrangian_safe_rl,action_regret,0.584812,0.006674,10
human_motion_shift,lagrangian_safe_rl,boundary_ece,0.194052,0.018732,10
human_motion_shift,lagrangian_safe_rl,boundary_f1,0.707065,0.021219,10
human_motion_shift,lagrangian_safe_rl,deployed_violation,0.653646,0.017434,10
human_motion_shift,lagrangian_safe_rl,filter_dependence,0.262522,0.006572,10
human_motion_shift,lagrangian_safe_rl,intervention_rate,0.680208,0.016404,10
human_motion_shift,lagrangian_safe_rl,intervention_severity,0.088434,0.002097,10
human_motion_shift,lagrangian_safe_rl,mechanism_utility,0.043718,0.020025,10
human_motion_shift,lagrangian_safe_rl,recovery_success,0.211979,0.017153,10
human_motion_shift,lagrangian_safe_rl,robust_utility,-0.296056,0.018356,10
human_motion_shift,lagrangian_safe_rl,task_success,0.246875,0.012567,10
human_motion_shift,lagrangian_safe_rl,transfer_violation,0.800000,0.015080,10
human_motion_shift,lagrangian_safe_rl,unshielded_violation,0.850000,0.017068,10
human_motion_shift,oracle_boundary_teacher,action_regret,0.297638,0.006467,10
human_motion_shift,oracle_boundary_teacher,boundary_ece,0.048272,0.010361,10
human_motion_shift,oracle_boundary_teacher,boundary_f1,0.838976,0.013675,10
human_motion_shift,oracle_boundary_teacher,deployed_violation,0.141146,0.011832,10
human_motion_shift,oracle_boundary_teacher,filter_dependence,0.164812,0.001019,10
human_motion_shift,oracle_boundary_teacher,intervention_rate,0.998438,0.001559,10
human_motion_shift,oracle_boundary_teacher,intervention_severity,0.088949,0.000213,10
human_motion_shift,oracle_boundary_teacher,mechanism_utility,0.236593,0.025436,10
human_motion_shift,oracle_boundary_teacher,recovery_success,0.656250,0.019249,10
human_motion_shift,oracle_boundary_teacher,robust_utility,0.382304,0.022463,10
human_motion_shift,oracle_boundary_teacher,task_success,0.564584,0.016119,10
human_motion_shift,oracle_boundary_teacher,transfer_violation,0.545312,0.023331,10
human_motion_shift,oracle_boundary_teacher,unshielded_violation,0.796354,0.018604,10
human_motion_shift,recovery_policy_shield,action_regret,0.489741,0.010420,10
human_motion_shift,recovery_policy_shield,boundary_ece,0.120719,0.018415,10
human_motion_shift,recovery_policy_shield,boundary_f1,0.809130,0.013975,10
human_motion_shift,recovery_policy_shield,deployed_violation,0.364062,0.024887,10
human_motion_shift,recovery_policy_shield,filter_dependence,0.615163,0.006070,10
human_motion_shift,recovery_policy_shield,intervention_rate,0.905208,0.013161,10
human_motion_shift,recovery_policy_shield,intervention_severity,0.179769,0.002500,10
human_motion_shift,recovery_policy_shield,mechanism_utility,-0.091119,0.016109,10
human_motion_shift,recovery_policy_shield,recovery_success,0.480208,0.020004,10
human_motion_shift,recovery_policy_shield,robust_utility,0.057703,0.030618,10
human_motion_shift,recovery_policy_shield,task_success,0.504687,0.017381,10
human_motion_shift,recovery_policy_shield,transfer_violation,0.795834,0.022147,10
human_motion_shift,recovery_policy_shield,unshielded_violation,0.855729,0.013444,10
human_motion_shift,robust_mpc_shield,action_regret,0.483412,0.009963,10
human_motion_shift,robust_mpc_shield,boundary_ece,0.144309,0.020937,10
human_motion_shift,robust_mpc_shield,boundary_f1,0.828866,0.016326,10
human_motion_shift,robust_mpc_shield,deployed_violation,0.245313,0.016632,10
human_motion_shift,robust_mpc_shield,filter_dependence,0.803578,0.007638,10
human_motion_shift,robust_mpc_shield,intervention_rate,0.973958,0.004026,10
human_motion_shift,robust_mpc_shield,intervention_severity,0.233027,0.000952,10
human_motion_shift,robust_mpc_shield,mechanism_utility,-0.200184,0.026025,10
human_motion_shift,robust_mpc_shield,recovery_success,0.624479,0.023001,10
human_motion_shift,robust_mpc_shield,robust_utility,0.170454,0.038516,10
human_motion_shift,robust_mpc_shield,task_success,0.595313,0.032640,10
human_motion_shift,robust_mpc_shield,transfer_violation,0.864583,0.016460,10
human_motion_shift,robust_mpc_shield,unshielded_violation,0.869271,0.019809,10
human_motion_shift,safety_filter_distillation,action_regret,0.533315,0.005869,10
human_motion_shift,safety_filter_distillation,boundary_ece,0.118510,0.015659,10
human_motion_shift,safety_filter_distillation,boundary_f1,0.817025,0.018974,10
human_motion_shift,safety_filter_distillation,deployed_violation,0.514062,0.010979,10
human_motion_shift,safety_filter_distillation,filter_dependence,0.305700,0.003652,10
human_motion_shift,safety_filter_distillation,intervention_rate,0.924479,0.007944,10
human_motion_shift,safety_filter_distillation,intervention_severity,0.129410,0.000989,10
human_motion_shift,safety_filter_distillation,mechanism_utility,0.054869,0.020330,10
human_motion_shift,safety_filter_distillation,recovery_success,0.338021,0.015993,10
human_motion_shift,safety_filter_distillation,robust_utility,-0.164347,0.022059,10
human_motion_shift,safety_filter_distillation,task_success,0.307812,0.017841,10
human_motion_shift,safety_filter_distillation,transfer_violation,0.743229,0.019432,10
human_motion_shift,safety_filter_distillation,unshielded_violation,0.838542,0.015960,10
human_motion_shift,shielded_behavior_cloning,action_regret,0.610764,0.009552,10
human_motion_shift,shielded_behavior_cloning,boundary_ece,0.168814,0.023664,10
human_motion_shift,shielded_behavior_cloning,boundary_f1,0.722896,0.017539,10
human_motion_shift,shielded_behavior_cloning,deployed_violation,0.677604,0.021111,10
human_motion_shift,shielded_behavior_cloning,filter_dependence,0.303385,0.005927,10
human_motion_shift,shielded_behavior_cloning,intervention_rate,0.718750,0.015888,10
human_motion_shift,shielded_behavior_cloning,intervention_severity,0.106712,0.002366,10
human_motion_shift,shielded_behavior_cloning,mechanism_utility,0.022437,0.018858,10
human_motion_shift,shielded_behavior_cloning,recovery_success,0.191667,0.017270,10
human_motion_shift,shielded_behavior_cloning,robust_utility,-0.362670,0.031897,10
human_motion_shift,shielded_behavior_cloning,task_success,0.210417,0.020877,10
human_motion_shift,shielded_behavior_cloning,transfer_violation,0.814063,0.023331,10
human_motion_shift,shielded_behavior_cloning,unshielded_violation,0.846875,0.014612,10
human_motion_shift,unfiltered_policy,action_regret,0.661708,0.006603,10
human_motion_shift,unfiltered_policy,boundary_ece,0.543128,0.024277,10
human_motion_shift,unfiltered_policy,boundary_f1,0.000000,0.000000,10
human_motion_shift,unfiltered_policy,deployed_violation,0.879687,0.014552,10
human_motion_shift,unfiltered_policy,filter_dependence,0.000000,0.000000,10
human_motion_shift,unfiltered_policy,intervention_rate,0.000000,0.000000,10
human_motion_shift,unfiltered_policy,intervention_severity,0.000000,0.000000,10
human_motion_shift,unfiltered_policy,mechanism_utility,0.107371,0.021376,10
human_motion_shift,unfiltered_policy,recovery_success,0.000000,0.000000,10
human_motion_shift,unfiltered_policy,robust_utility,-0.517134,0.020237,10
human_motion_shift,unfiltered_policy,task_success,0.098958,0.012456,10
human_motion_shift,unfiltered_policy,transfer_violation,0.867708,0.011709,10
human_motion_shift,unfiltered_policy,unshielded_violation,0.866146,0.017815,10
low_signal_high_risk_shift,action_clipping_filter,action_regret,0.731944,0.008222,10
low_signal_high_risk_shift,action_clipping_filter,boundary_ece,0.182105,0.015791,10
low_signal_high_risk_shift,action_clipping_filter,boundary_f1,0.917963,0.007434,10
low_signal_high_risk_shift,action_clipping_filter,deployed_violation,0.647396,0.019727,10
low_signal_high_risk_shift,action_clipping_filter,filter_dependence,0.805265,0.007060,10
low_signal_high_risk_shift,action_clipping_filter,intervention_rate,0.976042,0.006311,10
low_signal_high_risk_shift,action_clipping_filter,intervention_severity,0.252613,0.002138,10
low_signal_high_risk_shift,action_clipping_filter,mechanism_utility,-0.340403,0.013426,10
low_signal_high_risk_shift,action_clipping_filter,recovery_success,0.320833,0.018463,10
low_signal_high_risk_shift,action_clipping_filter,robust_utility,-0.612603,0.024210,10
low_signal_high_risk_shift,action_clipping_filter,task_success,0.090625,0.014691,10
low_signal_high_risk_shift,action_clipping_filter,transfer_violation,0.964583,0.007730,10
low_signal_high_risk_shift,action_clipping_filter,unshielded_violation,0.950521,0.010460,10
low_signal_high_risk_shift,adversarial_safety_critic,action_regret,0.638417,0.013416,10
low_signal_high_risk_shift,adversarial_safety_critic,boundary_ece,0.283015,0.013954,10
low_signal_high_risk_shift,adversarial_safety_critic,boundary_f1,0.865916,0.012331,10
low_signal_high_risk_shift,adversarial_safety_critic,deployed_violation,0.681250,0.029185,10
low_signal_high_risk_shift,adversarial_safety_critic,filter_dependence,0.365177,0.006052,10
low_signal_high_risk_shift,adversarial_safety_critic,intervention_rate,0.865104,0.015328,10
low_signal_high_risk_shift,adversarial_safety_critic,intervention_severity,0.142986,0.002639,10
low_signal_high_risk_shift,adversarial_safety_critic,mechanism_utility,-0.122235,0.013515,10
low_signal_high_risk_shift,adversarial_safety_critic,recovery_success,0.271354,0.025845,10
low_signal_high_risk_shift,adversarial_safety_critic,robust_utility,-0.482472,0.040219,10
low_signal_high_risk_shift,adversarial_safety_critic,task_success,0.117708,0.022479,10
low_signal_high_risk_shift,adversarial_safety_critic,transfer_violation,0.901563,0.010592,10
low_signal_high_risk_shift,adversarial_safety_critic,unshielded_violation,0.934375,0.010455,10
low_signal_high_risk_shift,boundary_learning_filter_v4,action_regret,0.609434,0.007615,10
low_signal_high_risk_shift,boundary_learning_filter_v4,boundary_ece,0.132180,0.015390,10
low_signal_high_risk_shift,boundary_learning_filter_v4,boundary_f1,0.918375,0.006591,10
low_signal_high_risk_shift,boundary_learning_filter_v4,deployed_violation,0.638542,0.018400,10
low_signal_high_risk_shift,boundary_learning_filter_v4,filter_dependence,0.330203,0.002085,10
low_signal_high_risk_shift,boundary_learning_filter_v4,intervention_rate,0.984375,0.005487,10
low_signal_high_risk_shift,boundary_learning_filter_v4,intervention_severity,0.151237,0.001079,10
low_signal_high_risk_shift,boundary_learning_filter_v4,mechanism_utility,-0.083268,0.011948,10
low_signal_high_risk_shift,boundary_learning_filter_v4,recovery_success,0.303125,0.022458,10
low_signal_high_risk_shift,boundary_learning_filter_v4,robust_utility,-0.435893,0.021774,10
low_signal_high_risk_shift,boundary_learning_filter_v4,task_success,0.130729,0.013564,10
low_signal_high_risk_shift,boundary_learning_filter_v4,transfer_violation,0.848437,0.012773,10
low_signal_high_risk_shift,boundary_learning_filter_v4,unshielded_violation,0.925000,0.012098,10
low_signal_high_risk_shift,cbf_safety_filter,action_regret,0.606021,0.010101,10
low_signal_high_risk_shift,cbf_safety_filter,boundary_ece,0.208570,0.014297,10
low_signal_high_risk_shift,cbf_safety_filter,boundary_f1,0.922676,0.008100,10
low_signal_high_risk_shift,cbf_safety_filter,deployed_violation,0.368750,0.020405,10
low_signal_high_risk_shift,cbf_safety_filter,filter_dependence,0.895350,0.006381,10
low_signal_high_risk_shift,cbf_safety_filter,intervention_rate,0.993750,0.004764,10
low_signal_high_risk_shift,cbf_safety_filter,intervention_severity,0.274006,0.001102,10
low_signal_high_risk_shift,cbf_safety_filter,mechanism_utility,-0.353348,0.011958,10
low_signal_high_risk_shift,cbf_safety_filter,recovery_success,0.575000,0.025336,10
low_signal_high_risk_shift,cbf_safety_filter,robust_utility,-0.225535,0.036909,10
low_signal_high_risk_shift,cbf_safety_filter,task_success,0.317708,0.029113,10
low_signal_high_risk_shift,cbf_safety_filter,transfer_violation,0.957812,0.007525,10
low_signal_high_risk_shift,cbf_safety_filter,unshielded_violation,0.942708,0.008609,10
low_signal_high_risk_shift,conformal_uncertainty_shield,action_regret,0.633457,0.008652,10
low_signal_high_risk_shift,conformal_uncertainty_shield,boundary_ece,0.261564,0.012070,10
low_signal_high_risk_shift,conformal_uncertainty_shield,boundary_f1,0.925774,0.006754,10
low_signal_high_risk_shift,conformal_uncertainty_shield,deployed_violation,0.397917,0.022063,10
low_signal_high_risk_shift,conformal_uncertainty_shield,filter_dependence,0.929836,0.003409,10
low_signal_high_risk_shift,conformal_uncertainty_shield,intervention_rate,1.000000,0.000000,10
low_signal_high_risk_shift,conformal_uncertainty_shield,intervention_severity,0.335425,0.000583,10
low_signal_high_risk_shift,conformal_uncertainty_shield,mechanism_utility,-0.366300,0.012843,10
low_signal_high_risk_shift,conformal_uncertainty_shield,recovery_success,0.540104,0.015145,10
low_signal_high_risk_shift,conformal_uncertainty_shield,robust_utility,-0.307559,0.023290,10
low_signal_high_risk_shift,conformal_uncertainty_shield,task_success,0.279167,0.013457,10
low_signal_high_risk_shift,conformal_uncertainty_shield,transfer_violation,0.944271,0.007306,10
low_signal_high_risk_shift,conformal_uncertainty_shield,unshielded_violation,0.933854,0.009631,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,action_regret,0.546265,0.008213,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,boundary_ece,0.117774,0.013898,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,boundary_f1,0.923302,0.007510,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,deployed_violation,0.522396,0.020191,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,filter_dependence,0.266992,0.001502,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,intervention_rate,0.994792,0.003403,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,intervention_severity,0.163477,0.000452,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,mechanism_utility,-0.045468,0.012582,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,recovery_success,0.411979,0.015701,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,robust_utility,-0.285121,0.023289,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,task_success,0.195833,0.013964,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,transfer_violation,0.804688,0.013547,10
low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,unshielded_violation,0.926563,0.009679,10
low_signal_high_risk_shift,geometric_projection_filter,action_regret,0.670185,0.007748,10
low_signal_high_risk_shift,geometric_projection_filter,boundary_ece,0.253075,0.018067,10
low_signal_high_risk_shift,geometric_projection_filter,boundary_f1,0.880517,0.009594,10
low_signal_high_risk_shift,geometric_projection_filter,deployed_violation,0.572396,0.015099,10
low_signal_high_risk_shift,geometric_projection_filter,filter_dependence,0.708531,0.009268,10
low_signal_high_risk_shift,geometric_projection_filter,intervention_rate,0.901563,0.011733,10
low_signal_high_risk_shift,geometric_projection_filter,intervention_severity,0.195709,0.002694,10
low_signal_high_risk_shift,geometric_projection_filter,mechanism_utility,-0.287003,0.014858,10
low_signal_high_risk_shift,geometric_projection_filter,recovery_success,0.382813,0.012103,10
low_signal_high_risk_shift,geometric_projection_filter,robust_utility,-0.463472,0.025362,10
low_signal_high_risk_shift,geometric_projection_filter,task_success,0.154167,0.018210,10
low_signal_high_risk_shift,geometric_projection_filter,transfer_violation,0.959375,0.011469,10
low_signal_high_risk_shift,geometric_projection_filter,unshielded_violation,0.948958,0.012250,10
low_signal_high_risk_shift,lagrangian_safe_rl,action_regret,0.639123,0.013435,10
low_signal_high_risk_shift,lagrangian_safe_rl,boundary_ece,0.231449,0.015397,10
low_signal_high_risk_shift,lagrangian_safe_rl,boundary_f1,0.876007,0.009237,10
low_signal_high_risk_shift,lagrangian_safe_rl,deployed_violation,0.690625,0.027903,10
low_signal_high_risk_shift,lagrangian_safe_rl,filter_dependence,0.357678,0.004676,10
low_signal_high_risk_shift,lagrangian_safe_rl,intervention_rate,0.888021,0.011000,10
low_signal_high_risk_shift,lagrangian_safe_rl,intervention_severity,0.122670,0.001550,10
low_signal_high_risk_shift,lagrangian_safe_rl,mechanism_utility,-0.116961,0.012776,10
low_signal_high_risk_shift,lagrangian_safe_rl,recovery_success,0.257812,0.023685,10
low_signal_high_risk_shift,lagrangian_safe_rl,robust_utility,-0.476702,0.040452,10
low_signal_high_risk_shift,lagrangian_safe_rl,task_success,0.122396,0.023141,10
low_signal_high_risk_shift,lagrangian_safe_rl,transfer_violation,0.904687,0.009387,10
low_signal_high_risk_shift,lagrangian_safe_rl,unshielded_violation,0.934375,0.008500,10
low_signal_high_risk_shift,oracle_boundary_teacher,action_regret,0.363593,0.007365,10
low_signal_high_risk_shift,oracle_boundary_teacher,boundary_ece,0.034347,0.008301,10
low_signal_high_risk_shift,oracle_boundary_teacher,boundary_f1,0.925774,0.006754,10
low_signal_high_risk_shift,oracle_boundary_teacher,deployed_violation,0.231771,0.021695,10
low_signal_high_risk_shift,oracle_boundary_teacher,filter_dependence,0.172547,0.000632,10
low_signal_high_risk_shift,oracle_boundary_teacher,intervention_rate,1.000000,0.000000,10
low_signal_high_risk_shift,oracle_boundary_teacher,intervention_severity,0.099279,0.000076,10
low_signal_high_risk_shift,oracle_boundary_teacher,mechanism_utility,0.060379,0.005517,10
low_signal_high_risk_shift,oracle_boundary_teacher,recovery_success,0.688542,0.023368,10
low_signal_high_risk_shift,oracle_boundary_teacher,robust_utility,0.144277,0.018495,10
low_signal_high_risk_shift,oracle_boundary_teacher,task_success,0.393750,0.011905,10
low_signal_high_risk_shift,oracle_boundary_teacher,transfer_violation,0.682292,0.009131,10
low_signal_high_risk_shift,oracle_boundary_teacher,unshielded_violation,0.920312,0.005059,10
low_signal_high_risk_shift,recovery_policy_shield,action_regret,0.556468,0.007912,10
low_signal_high_risk_shift,recovery_policy_shield,boundary_ece,0.148452,0.012096,10
low_signal_high_risk_shift,recovery_policy_shield,boundary_f1,0.915501,0.006960,10
low_signal_high_risk_shift,recovery_policy_shield,deployed_violation,0.421875,0.018638,10
low_signal_high_risk_shift,recovery_policy_shield,filter_dependence,0.692709,0.003513,10
low_signal_high_risk_shift,recovery_policy_shield,intervention_rate,0.976562,0.005744,10
low_signal_high_risk_shift,recovery_policy_shield,intervention_severity,0.206765,0.001266,10
low_signal_high_risk_shift,recovery_policy_shield,mechanism_utility,-0.249948,0.011937,10
low_signal_high_risk_shift,recovery_policy_shield,recovery_success,0.522396,0.021416,10
low_signal_high_risk_shift,recovery_policy_shield,robust_utility,-0.177794,0.027033,10
low_signal_high_risk_shift,recovery_policy_shield,task_success,0.334375,0.021884,10
low_signal_high_risk_shift,recovery_policy_shield,transfer_violation,0.904688,0.008749,10
low_signal_high_risk_shift,recovery_policy_shield,unshielded_violation,0.943229,0.010482,10
low_signal_high_risk_shift,robust_mpc_shield,action_regret,0.552084,0.009460,10
low_signal_high_risk_shift,robust_mpc_shield,boundary_ece,0.171745,0.016275,10
low_signal_high_risk_shift,robust_mpc_shield,boundary_f1,0.925996,0.006526,10
low_signal_high_risk_shift,robust_mpc_shield,deployed_violation,0.313542,0.015504,10
low_signal_high_risk_shift,robust_mpc_shield,filter_dependence,0.861609,0.003331,10
low_signal_high_risk_shift,robust_mpc_shield,intervention_rate,0.998438,0.001559,10
low_signal_high_risk_shift,robust_mpc_shield,intervention_severity,0.257795,0.000990,10
low_signal_high_risk_shift,robust_mpc_shield,mechanism_utility,-0.329737,0.016313,10
low_signal_high_risk_shift,robust_mpc_shield,recovery_success,0.627604,0.020824,10
low_signal_high_risk_shift,robust_mpc_shield,robust_utility,-0.074075,0.037438,10
low_signal_high_risk_shift,robust_mpc_shield,task_success,0.418229,0.031741,10
low_signal_high_risk_shift,robust_mpc_shield,transfer_violation,0.947917,0.008335,10
low_signal_high_risk_shift,robust_mpc_shield,unshielded_violation,0.942187,0.013306,10
low_signal_high_risk_shift,safety_filter_distillation,action_regret,0.595880,0.008337,10
low_signal_high_risk_shift,safety_filter_distillation,boundary_ece,0.151991,0.007731,10
low_signal_high_risk_shift,safety_filter_distillation,boundary_f1,0.922086,0.005830,10
low_signal_high_risk_shift,safety_filter_distillation,deployed_violation,0.591146,0.021642,10
low_signal_high_risk_shift,safety_filter_distillation,filter_dependence,0.342206,0.001526,10
low_signal_high_risk_shift,safety_filter_distillation,intervention_rate,0.991667,0.003470,10
low_signal_high_risk_shift,safety_filter_distillation,intervention_severity,0.150110,0.000710,10
low_signal_high_risk_shift,safety_filter_distillation,mechanism_utility,-0.101172,0.013890,10
low_signal_high_risk_shift,safety_filter_distillation,recovery_success,0.352604,0.023870,10
low_signal_high_risk_shift,safety_filter_distillation,robust_utility,-0.379977,0.023276,10
