seed,split,method,task_success,deployed_violation,unshielded_violation,intervention_rate,intervention_severity,filter_dependence,boundary_f1,boundary_ece,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret
5,actuator_lag_shift,counterfactual_boundary_learning_filter_v5,0.250000,0.505208,0.859375,0.932292,0.149436,0.242229,0.836923,0.116510,0.713542,0.359375,-0.209385,0.062441,0.524433
5,actuator_lag_shift,geometric_projection_filter,0.244792,0.567708,0.890625,0.765625,0.163960,0.588094,0.791809,0.245718,0.890625,0.343750,-0.333828,-0.156197,0.630392
5,actuator_lag_shift,lagrangian_safe_rl,0.213542,0.671875,0.854167,0.750000,0.103740,0.292688,0.758621,0.206744,0.864583,0.213542,-0.352392,0.004976,0.603687
5,actuator_lag_shift,oracle_boundary_teacher,0.484375,0.208333,0.828125,0.994792,0.096854,0.166125,0.860534,0.097923,0.583333,0.625000,0.254575,0.187621,0.336760
5,actuator_lag_shift,recovery_policy_shield,0.442708,0.343750,0.895833,0.942708,0.193464,0.649042,0.850153,0.150372,0.833333,0.552083,-0.004141,-0.158038,0.502167
5,actuator_lag_shift,robust_mpc_shield,0.510417,0.270833,0.875000,0.984375,0.247039,0.821250,0.853731,0.130901,0.859375,0.604167,0.059166,-0.216037,0.513200
5,actuator_lag_shift,safety_filter_distillation,0.265625,0.500000,0.895833,0.963542,0.143751,0.322687,0.858006,0.121317,0.817708,0.395833,-0.206534,-0.034149,0.541873
5,actuator_lag_shift,shielded_behavior_cloning,0.171875,0.692708,0.869792,0.739583,0.116404,0.314333,0.736111,0.188418,0.875000,0.203125,-0.416959,-0.025897,0.626364
5,actuator_lag_shift,unfiltered_policy,0.026042,0.932292,0.916667,0.000000,0.000000,0.000000,0.000000,0.603741,0.911458,0.000000,-0.625587,0.040583,0.693125
5,combined_safety_stress,action_clipping_filter,0.098958,0.640625,0.947917,0.984375,0.257036,0.807594,0.909091,0.156810,0.973958,0.317708,-0.601470,-0.341947,0.729186
5,combined_safety_stress,adversarial_safety_critic,0.130208,0.661458,0.916667,0.875000,0.146399,0.367812,0.864048,0.261988,0.895833,0.265625,-0.458590,-0.103554,0.630514
5,combined_safety_stress,boundary_learning_filter_v4,0.119792,0.598958,0.932292,0.973958,0.154003,0.325573,0.908571,0.108042,0.838542,0.348958,-0.422072,-0.085415,0.598898
5,combined_safety_stress,cbf_safety_filter,0.375000,0.343750,0.937500,0.984375,0.273311,0.884187,0.914773,0.203719,0.942708,0.593750,-0.148205,-0.337484,0.585098
5,combined_safety_stress,conformal_uncertainty_shield,0.250000,0.416667,0.958333,1.000000,0.334862,0.926047,0.918310,0.258989,0.958333,0.557292,-0.348577,-0.394698,0.644734
5,combined_safety_stress,counterfactual_boundary_learning_filter_v5,0.208333,0.531250,0.953125,1.000000,0.166243,0.267313,0.918310,0.104481,0.791667,0.421875,-0.278673,-0.068822,0.547135
5,combined_safety_stress,geometric_projection_filter,0.145833,0.546875,0.947917,0.885417,0.194437,0.695292,0.876877,0.246305,0.953125,0.401042,-0.452959,-0.278392,0.661867
5,combined_safety_stress,lagrangian_safe_rl,0.067708,0.755208,0.927083,0.854167,0.120729,0.344313,0.868502,0.212905,0.921875,0.187500,-0.570682,-0.112764,0.668774
5,combined_safety_stress,oracle_boundary_teacher,0.395833,0.260417,0.921875,1.000000,0.101859,0.171844,0.918310,0.040334,0.645833,0.661458,0.127741,0.068623,0.372723
5,combined_safety_stress,recovery_policy_shield,0.296875,0.421875,0.927083,0.973958,0.208850,0.690667,0.920000,0.160032,0.880208,0.505208,-0.216689,-0.226882,0.564098
5,combined_safety_stress,robust_mpc_shield,0.385417,0.354167,0.927083,0.994792,0.258883,0.854531,0.915254,0.153080,0.942708,0.572917,-0.132484,-0.312680,0.570993
5,combined_safety_stress,safety_filter_distillation,0.151042,0.661458,0.901042,0.989583,0.153304,0.339937,0.912181,0.121996,0.890625,0.276042,-0.432891,-0.076827,0.620246
5,combined_safety_stress,shielded_behavior_cloning,0.078125,0.755208,0.927083,0.890625,0.142496,0.390281,0.862275,0.183851,0.921875,0.213542,-0.575823,-0.133786,0.678925
5,combined_safety_stress,unfiltered_policy,0.020833,0.968750,0.963542,0.000000,0.000000,0.000000,0.000000,0.671774,0.963542,0.000000,-0.653975,-0.023188,0.705833
5,constraint_shift,action_clipping_filter,0.187500,0.500000,0.864583,0.911458,0.221944,0.715323,0.797428,0.168950,0.869792,0.369792,-0.392818,-0.180743,0.649089
5,constraint_shift,adversarial_safety_critic,0.156250,0.656250,0.822917,0.557292,0.084730,0.223896,0.625514,0.260873,0.734375,0.171875,-0.381949,0.103629,0.595269
5,constraint_shift,boundary_learning_filter_v4,0.208333,0.458333,0.817708,0.880208,0.124647,0.280729,0.780328,0.087299,0.692708,0.359375,-0.224523,0.101235,0.525524
5,constraint_shift,cbf_safety_filter,0.453125,0.255208,0.833333,0.973958,0.249523,0.837677,0.829721,0.148357,0.869792,0.567708,0.004442,-0.185500,0.531277
5,constraint_shift,conformal_uncertainty_shield,0.437500,0.333333,0.869792,0.968750,0.292751,0.857844,0.819876,0.233616,0.885417,0.536458,-0.076729,-0.244837,0.564803
5,constraint_shift,counterfactual_boundary_learning_filter_v5,0.328125,0.432292,0.833333,0.911458,0.137132,0.232458,0.790997,0.068995,0.666667,0.411458,-0.077235,0.112414,0.482087
5,constraint_shift,geometric_projection_filter,0.250000,0.541667,0.848958,0.750000,0.154990,0.565031,0.750000,0.202596,0.864583,0.317708,-0.304831,-0.095656,0.616635
5,constraint_shift,lagrangian_safe_rl,0.203125,0.619792,0.817708,0.692708,0.089513,0.268625,0.736059,0.185026,0.817708,0.208333,-0.321365,0.068482,0.583656
5,constraint_shift,oracle_boundary_teacher,0.583333,0.119792,0.755208,1.000000,0.087565,0.164250,0.829268,0.046141,0.536458,0.645833,0.415644,0.281931,0.286738
5,constraint_shift,recovery_policy_shield,0.468750,0.348958,0.828125,0.890625,0.174245,0.602406,0.794788,0.119251,0.770833,0.463542,0.034286,-0.050538,0.489570
5,constraint_shift,robust_mpc_shield,0.557292,0.218750,0.843750,0.989583,0.236052,0.813281,0.828221,0.096035,0.822917,0.625000,0.145177,-0.166185,0.484225
5,constraint_shift,safety_filter_distillation,0.291667,0.515625,0.812500,0.906250,0.125184,0.298125,0.800000,0.108361,0.713542,0.328125,-0.179266,0.093023,0.535375
5,constraint_shift,shielded_behavior_cloning,0.223958,0.661458,0.833333,0.734375,0.108115,0.309781,0.736462,0.172977,0.812500,0.197917,-0.340184,0.034642,0.603909
5,constraint_shift,unfiltered_policy,0.057292,0.854167,0.901042,0.000000,0.000000,0.000000,0.000000,0.550080,0.885417,0.000000,-0.544025,0.067146,0.661875
5,contact_mode_shift,action_clipping_filter,0.161458,0.682292,0.890625,0.932292,0.230593,0.745333,0.840491,0.141991,0.953125,0.250000,-0.543231,-0.250715,0.717788
5,contact_mode_shift,adversarial_safety_critic,0.166667,0.640625,0.869792,0.723958,0.112644,0.297229,0.755245,0.262040,0.838542,0.234375,-0.384006,-0.005861,0.602010
5,contact_mode_shift,boundary_learning_filter_v4,0.223958,0.500000,0.833333,0.927083,0.136291,0.302604,0.849231,0.113695,0.760417,0.348958,-0.242419,0.054052,0.540453
5,contact_mode_shift,cbf_safety_filter,0.421875,0.317708,0.916667,0.994792,0.261618,0.869010,0.863905,0.154344,0.906250,0.604167,-0.076993,-0.296133,0.563464
5,contact_mode_shift,conformal_uncertainty_shield,0.312500,0.348958,0.911458,0.979167,0.303259,0.883104,0.859701,0.267079,0.911458,0.562500,-0.223658,-0.308541,0.599726
5,contact_mode_shift,counterfactual_boundary_learning_filter_v5,0.276042,0.484375,0.859375,0.973958,0.151134,0.253458,0.856287,0.098275,0.692708,0.375000,-0.172087,0.065477,0.514211
5,contact_mode_shift,geometric_projection_filter,0.208333,0.520833,0.927083,0.781250,0.164188,0.593219,0.760943,0.210087,0.927083,0.411458,-0.342953,-0.204723,0.623340
5,contact_mode_shift,lagrangian_safe_rl,0.213542,0.625000,0.875000,0.890625,0.117942,0.348469,0.830189,0.151359,0.875000,0.270833,-0.338018,-0.040487,0.597937
5,contact_mode_shift,oracle_boundary_teacher,0.531250,0.151042,0.854167,1.000000,0.091103,0.167344,0.867257,0.018794,0.593750,0.708333,0.340531,0.161923,0.308163
5,contact_mode_shift,recovery_policy_shield,0.473958,0.343750,0.864583,0.958333,0.194488,0.661760,0.864048,0.115367,0.843750,0.526042,0.025279,-0.134095,0.497627
5,contact_mode_shift,robust_mpc_shield,0.562500,0.260417,0.906250,0.994792,0.245339,0.832031,0.863905,0.136862,0.921875,0.645833,0.117834,-0.268228,0.500438
5,contact_mode_shift,safety_filter_distillation,0.307292,0.510417,0.864583,0.968750,0.138677,0.324000,0.852853,0.133748,0.802083,0.369792,-0.168905,0.002818,0.536117
5,contact_mode_shift,shielded_behavior_cloning,0.156250,0.729167,0.880208,0.776042,0.116502,0.331104,0.763514,0.175035,0.875000,0.182292,-0.459466,-0.043884,0.643186
5,contact_mode_shift,unfiltered_policy,0.031250,0.901042,0.937500,0.000000,0.000000,0.000000,0.000000,0.585872,0.921875,0.000000,-0.600487,0.017729,0.682083
5,human_motion_shift,action_clipping_filter,0.192708,0.578125,0.828125,0.890625,0.219732,0.690688,0.764120,0.103698,0.875000,0.281250,-0.431209,-0.138887,0.669693
5,human_motion_shift,adversarial_safety_critic,0.250000,0.635417,0.828125,0.656250,0.101182,0.261937,0.679687,0.190077,0.755208,0.218750,-0.284378,0.077684,0.577379
5,human_motion_shift,boundary_learning_filter_v4,0.322917,0.510417,0.838542,0.906250,0.130041,0.286016,0.769737,0.053077,0.687500,0.343750,-0.141759,0.079608,0.520879
5,human_motion_shift,cbf_safety_filter,0.552083,0.255208,0.848958,0.973958,0.249625,0.825927,0.794953,0.126143,0.838542,0.593750,0.108878,-0.185537,0.510094
5,human_motion_shift,conformal_uncertainty_shield,0.447917,0.286458,0.838542,0.979167,0.300361,0.860370,0.811321,0.187061,0.817708,0.552083,-0.039092,-0.193988,0.549393
5,human_motion_shift,counterfactual_boundary_learning_filter_v5,0.333333,0.411458,0.791667,0.911458,0.138558,0.232458,0.806557,0.075860,0.630208,0.401042,-0.059122,0.165506,0.474636
5,human_motion_shift,geometric_projection_filter,0.281250,0.583333,0.838542,0.630208,0.128312,0.466802,0.653386,0.195118,0.869792,0.281250,-0.271610,-0.046669,0.607129
5,human_motion_shift,lagrangian_safe_rl,0.260417,0.630208,0.802083,0.692708,0.089411,0.264031,0.699620,0.137693,0.770833,0.203125,-0.267871,0.100666,0.574961
5,human_motion_shift,oracle_boundary_teacher,0.598958,0.130208,0.786458,1.000000,0.089240,0.162563,0.807453,0.069055,0.526042,0.656250,0.425047,0.254065,0.287046
5,human_motion_shift,recovery_policy_shield,0.520833,0.322917,0.854167,0.916667,0.182824,0.610115,0.764706,0.109480,0.781250,0.510417,0.100461,-0.082319,0.473289
5,human_motion_shift,robust_mpc_shield,0.588542,0.223958,0.807292,0.968750,0.234350,0.786094,0.791139,0.094001,0.822917,0.583333,0.180046,-0.119090,0.476073
5,human_motion_shift,safety_filter_distillation,0.250000,0.510417,0.796875,0.916667,0.128451,0.296812,0.764706,0.125216,0.697917,0.296875,-0.219661,0.112497,0.542472
5,human_motion_shift,shielded_behavior_cloning,0.171875,0.677083,0.807292,0.718750,0.105318,0.296844,0.679104,0.119005,0.750000,0.166667,-0.400411,0.083129,0.617270
5,human_motion_shift,unfiltered_policy,0.098958,0.864583,0.822917,0.000000,0.000000,0.000000,0.000000,0.493531,0.848958,0.000000,-0.507600,0.156708,0.656875
5,low_signal_high_risk_shift,action_clipping_filter,0.104167,0.677083,0.958333,0.984375,0.256478,0.814313,0.924370,0.165063,0.979167,0.291667,-0.620285,-0.357310,0.740517
5,low_signal_high_risk_shift,adversarial_safety_critic,0.104167,0.666667,0.942708,0.854167,0.140854,0.362771,0.873494,0.300504,0.906250,0.291667,-0.486147,-0.130485,0.635786
5,low_signal_high_risk_shift,boundary_learning_filter_v4,0.130208,0.640625,0.937500,0.973958,0.149208,0.327760,0.918310,0.157954,0.843750,0.307292,-0.436673,-0.093153,0.609547
5,low_signal_high_risk_shift,cbf_safety_filter,0.307292,0.432292,0.937500,0.989583,0.271425,0.894958,0.927374,0.223891,0.958333,0.510417,-0.275569,-0.349885,0.627927
5,low_signal_high_risk_shift,conformal_uncertainty_shield,0.255208,0.421875,0.947917,1.000000,0.335811,0.933625,0.933333,0.269926,0.953125,0.526042,-0.348273,-0.385713,0.646439
5,low_signal_high_risk_shift,counterfactual_boundary_learning_filter_v5,0.213542,0.536458,0.947917,1.000000,0.164357,0.269500,0.933333,0.133690,0.791667,0.411458,-0.276476,-0.064094,0.547683
5,low_signal_high_risk_shift,geometric_projection_filter,0.151042,0.583333,0.958333,0.901042,0.193839,0.710667,0.885630,0.281078,0.953125,0.390625,-0.473486,-0.295318,0.674229
5,low_signal_high_risk_shift,lagrangian_safe_rl,0.145833,0.697917,0.916667,0.859375,0.118258,0.347156,0.864865,0.245782,0.895833,0.234375,-0.453747,-0.091679,0.634712
5,low_signal_high_risk_shift,oracle_boundary_teacher,0.395833,0.229167,0.927083,1.000000,0.099239,0.173250,0.933333,0.025048,0.687500,0.697917,0.147942,0.051924,0.362420
5,low_signal_high_risk_shift,recovery_policy_shield,0.302083,0.406250,0.958333,0.963542,0.203628,0.685271,0.912181,0.176044,0.921875,0.552083,-0.198869,-0.267041,0.556469
5,low_signal_high_risk_shift,robust_mpc_shield,0.432292,0.291667,0.942708,0.994792,0.254201,0.861563,0.930362,0.207136,0.947917,0.645833,-0.044708,-0.328548,0.541619
5,low_signal_high_risk_shift,safety_filter_distillation,0.203125,0.598958,0.937500,0.984375,0.148671,0.340875,0.924370,0.163691,0.828125,0.343750,-0.338540,-0.090915,0.589107
5,low_signal_high_risk_shift,shielded_behavior_cloning,0.093750,0.765625,0.927083,0.916667,0.146389,0.405854,0.895349,0.201554,0.958333,0.192708,-0.570500,-0.151153,0.681703
5,low_signal_high_risk_shift,unfiltered_policy,0.015625,0.968750,0.932292,0.000000,0.000000,0.000000,0.000000,0.667861,0.973958,0.000000,-0.659350,0.004833,0.706875
5,nominal_safety,action_clipping_filter,0.239583,0.468750,0.880208,0.848958,0.202645,0.658885,0.761246,0.136376,0.812500,0.380208,-0.302527,-0.152887,0.618426
5,nominal_safety,adversarial_safety_critic,0.286458,0.630208,0.817708,0.453125,0.067668,0.179438,0.544601,0.256515,0.739583,0.182292,-0.217353,0.130184,0.552488
5,nominal_safety,boundary_learning_filter_v4,0.375000,0.526042,0.796875,0.781250,0.106546,0.248281,0.753623,0.127394,0.651042,0.302083,-0.083570,0.151065,0.506705
5,nominal_safety,cbf_safety_filter,0.510417,0.364583,0.822917,0.859375,0.212813,0.725562,0.749141,0.170987,0.833333,0.473958,0.027464,-0.118646,0.534757
5,nominal_safety,conformal_uncertainty_shield,0.526042,0.333333,0.828125,0.869792,0.248583,0.755792,0.744027,0.265360,0.817708,0.489583,0.047731,-0.135399,0.526898
5,nominal_safety,counterfactual_boundary_learning_filter_v5,0.432292,0.479167,0.723958,0.786458,0.114313,0.198333,0.729242,0.076344,0.572917,0.286458,0.014065,0.267368,0.468051
5,nominal_safety,geometric_projection_filter,0.380208,0.567708,0.796875,0.557292,0.110601,0.414698,0.635193,0.199065,0.843750,0.223958,-0.144128,0.027658,0.572897
5,nominal_safety,lagrangian_safe_rl,0.312500,0.630208,0.802083,0.520833,0.064634,0.195781,0.575221,0.198270,0.755208,0.171875,-0.193370,0.136007,0.551895
5,nominal_safety,oracle_boundary_teacher,0.677083,0.083333,0.718750,0.958333,0.077823,0.154781,0.780645,0.026375,0.458333,0.635417,0.540106,0.350225,0.253432
5,nominal_safety,recovery_policy_shield,0.588542,0.322917,0.822917,0.838542,0.160182,0.555771,0.731707,0.115632,0.755208,0.500000,0.187700,-0.017747,0.449150
5,nominal_safety,robust_mpc_shield,0.723958,0.286458,0.833333,0.921875,0.209722,0.746719,0.778878,0.140556,0.770833,0.541667,0.295302,-0.109668,0.459831
5,nominal_safety,safety_filter_distillation,0.411458,0.411458,0.786458,0.796875,0.106151,0.258750,0.738351,0.104813,0.739583,0.380208,0.023449,0.135004,0.469932
5,nominal_safety,shielded_behavior_cloning,0.276042,0.656250,0.796875,0.588542,0.084719,0.243417,0.627615,0.147563,0.755208,0.151042,-0.263170,0.118152,0.579651
5,nominal_safety,unfiltered_policy,0.166667,0.812500,0.875000,0.000000,0.000000,0.000000,0.000000,0.496547,0.838542,0.000000,-0.404850,0.110771,0.626667
5,novel_obstacle_shift,action_clipping_filter,0.140625,0.625000,0.864583,0.947917,0.235277,0.757427,0.844985,0.149768,0.901042,0.270833,-0.532331,-0.212937,0.705916
5,novel_obstacle_shift,adversarial_safety_critic,0.187500,0.630208,0.906250,0.760417,0.117988,0.309833,0.750853,0.255032,0.838542,0.291667,-0.359985,-0.047190,0.596985
5,novel_obstacle_shift,boundary_learning_filter_v4,0.208333,0.598958,0.890625,0.885417,0.125842,0.288021,0.820189,0.158481,0.817708,0.307292,-0.315083,-0.016558,0.571614
5,novel_obstacle_shift,cbf_safety_filter,0.463542,0.302083,0.911458,0.973958,0.248340,0.850896,0.856287,0.196965,0.921875,0.609375,-0.016687,-0.285092,0.545567
5,novel_obstacle_shift,conformal_uncertainty_shield,0.432292,0.296875,0.869792,1.000000,0.310575,0.901797,0.867257,0.252621,0.895833,0.572917,-0.072994,-0.266340,0.562661
5,novel_obstacle_shift,counterfactual_boundary_learning_filter_v5,0.244792,0.520833,0.859375,0.953125,0.145876,0.248500,0.854545,0.114136,0.723958,0.338542,-0.224843,0.057146,0.530586
5,novel_obstacle_shift,geometric_projection_filter,0.276042,0.536458,0.921875,0.765625,0.156043,0.580406,0.748299,0.226985,0.932292,0.401042,-0.278036,-0.193972,0.611795
5,novel_obstacle_shift,lagrangian_safe_rl,0.229167,0.588542,0.911458,0.729167,0.094777,0.287219,0.773519,0.211116,0.833333,0.276042,-0.279989,-0.036207,0.571626
5,novel_obstacle_shift,oracle_boundary_teacher,0.536458,0.171875,0.854167,1.000000,0.088636,0.167344,0.867257,0.035832,0.598958,0.682292,0.333469,0.160287,0.313344
5,novel_obstacle_shift,recovery_policy_shield,0.484375,0.395833,0.880208,0.916667,0.182409,0.630927,0.835913,0.122879,0.848958,0.489583,0.012785,-0.139188,0.506337
5,novel_obstacle_shift,robust_mpc_shield,0.546875,0.229167,0.921875,0.979167,0.236552,0.820781,0.865672,0.153169,0.901042,0.697917,0.126213,-0.271104,0.490631
5,novel_obstacle_shift,safety_filter_distillation,0.218750,0.520833,0.869792,0.932292,0.130976,0.310875,0.828221,0.141219,0.828125,0.369792,-0.262016,-0.006031,0.554197
5,novel_obstacle_shift,shielded_behavior_cloning,0.192708,0.640625,0.901042,0.781250,0.117008,0.330625,0.740741,0.187501,0.864583,0.291667,-0.366004,-0.057956,0.607595
5,novel_obstacle_shift,unfiltered_policy,0.041667,0.890625,0.875000,0.000000,0.000000,0.000000,0.000000,0.580261,0.947917,0.000000,-0.583162,0.072958,0.676667
6,actuator_lag_shift,action_clipping_filter,0.161458,0.666667,0.895833,0.932292,0.241486,0.749365,0.851064,0.157991,0.916667,0.270833,-0.537318,-0.248102,0.715233
6,actuator_lag_shift,adversarial_safety_critic,0.130208,0.687500,0.901042,0.692708,0.113929,0.286917,0.756184,0.280959,0.848958,0.197917,-0.449536,-0.038987,0.623296
6,actuator_lag_shift,boundary_learning_filter_v4,0.182292,0.625000,0.901042,0.895833,0.136511,0.294401,0.850932,0.132241,0.739583,0.307292,-0.362748,-0.009313,0.587842
6,actuator_lag_shift,cbf_safety_filter,0.401042,0.354167,0.880208,0.994792,0.266171,0.874885,0.879765,0.188937,0.937500,0.531250,-0.123990,-0.273661,0.580822
6,actuator_lag_shift,conformal_uncertainty_shield,0.348958,0.354167,0.916667,0.973958,0.304823,0.885630,0.878338,0.298876,0.901042,0.572917,-0.190275,-0.311286,0.594685
6,actuator_lag_shift,counterfactual_boundary_learning_filter_v5,0.265625,0.505208,0.864583,0.911458,0.146901,0.239021,0.849231,0.118168,0.697917,0.369792,-0.191888,0.063896,0.520466
6,actuator_lag_shift,geometric_projection_filter,0.234375,0.583333,0.927083,0.734375,0.155958,0.563750,0.762887,0.255110,0.921875,0.333333,-0.347281,-0.192342,0.633114
6,actuator_lag_shift,lagrangian_safe_rl,0.197917,0.671875,0.869792,0.718750,0.100084,0.283500,0.763889,0.215114,0.833333,0.203125,-0.365631,0.002463,0.605052
6,actuator_lag_shift,oracle_boundary_teacher,0.494792,0.229167,0.854167,1.000000,0.097924,0.168187,0.877193,0.031896,0.677083,0.630208,0.251456,0.132038,0.341784
6,actuator_lag_shift,recovery_policy_shield,0.421875,0.427083,0.901042,0.932292,0.196145,0.641333,0.832827,0.145407,0.812500,0.473958,-0.077480,-0.157820,0.532558
6,actuator_lag_shift,robust_mpc_shield,0.552083,0.291667,0.895833,0.989583,0.247836,0.832969,0.876471,0.181735,0.901042,0.598958,0.086452,-0.253604,0.513083
6,actuator_lag_shift,safety_filter_distillation,0.229167,0.583333,0.880208,0.927083,0.139040,0.312375,0.853659,0.169030,0.843750,0.317708,-0.293344,-0.025066,0.573745
6,actuator_lag_shift,shielded_behavior_cloning,0.161458,0.697917,0.901042,0.713542,0.111762,0.303792,0.717770,0.212993,0.859375,0.213542,-0.427556,-0.048100,0.628014
6,actuator_lag_shift,unfiltered_policy,0.057292,0.916667,0.911458,0.000000,0.000000,0.000000,0.000000,0.628156,0.921875,0.000000,-0.583475,0.043792,0.681875
6,combined_safety_stress,action_clipping_filter,0.119792,0.656250,0.942708,0.984375,0.255465,0.807594,0.911681,0.168642,0.932292,0.286458,-0.589379,-0.324011,0.729737
6,combined_safety_stress,adversarial_safety_critic,0.072917,0.734375,0.932292,0.854167,0.143288,0.357958,0.846626,0.261334,0.916667,0.223958,-0.560878,-0.124725,0.663563
6,combined_safety_stress,boundary_learning_filter_v4,0.130208,0.625000,0.947917,1.000000,0.155998,0.333594,0.915254,0.096294,0.843750,0.343750,-0.429933,-0.106526,0.606469
6,combined_safety_stress,cbf_safety_filter,0.276042,0.385417,0.953125,1.000000,0.279723,0.895937,0.915254,0.173713,0.963542,0.567708,-0.280823,-0.368195,0.620788
6,combined_safety_stress,conformal_uncertainty_shield,0.244792,0.421875,0.953125,1.000000,0.335349,0.924531,0.915254,0.251813,0.958333,0.531250,-0.357078,-0.389309,0.647348
6,combined_safety_stress,counterfactual_boundary_learning_filter_v5,0.130208,0.557292,0.916667,0.984375,0.163923,0.262500,0.905983,0.096170,0.770833,0.359375,-0.374106,-0.026308,0.570098
6,combined_safety_stress,geometric_projection_filter,0.125000,0.557292,0.958333,0.895833,0.196300,0.697427,0.856287,0.223544,0.958333,0.416667,-0.481997,-0.292263,0.669959
6,combined_safety_stress,lagrangian_safe_rl,0.078125,0.760417,0.932292,0.880208,0.123552,0.354594,0.882175,0.209211,0.937500,0.192708,-0.566083,-0.126899,0.670099
6,combined_safety_stress,oracle_boundary_teacher,0.364583,0.255208,0.880208,1.000000,0.101709,0.171562,0.915254,0.023978,0.718750,0.625000,0.098878,0.088088,0.377245
6,combined_safety_stress,recovery_policy_shield,0.302083,0.453125,0.947917,0.989583,0.211499,0.697604,0.909091,0.129336,0.906250,0.505208,-0.233186,-0.259460,0.574366
6,combined_safety_stress,robust_mpc_shield,0.380208,0.333333,0.927083,0.994792,0.262274,0.853125,0.912181,0.145274,0.937500,0.598958,-0.125408,-0.310717,0.565809
6,combined_safety_stress,safety_filter_distillation,0.156250,0.619792,0.927083,0.984375,0.152171,0.337500,0.905983,0.118154,0.890625,0.322917,-0.400403,-0.100324,0.605374
6,combined_safety_stress,shielded_behavior_cloning,0.114583,0.744792,0.911458,0.875000,0.140536,0.384531,0.866667,0.184021,0.927083,0.187500,-0.529912,-0.116192,0.667257
6,combined_safety_stress,unfiltered_policy,0.020833,0.958333,0.927083,0.000000,0.000000,0.000000,0.000000,0.660652,0.958333,0.000000,-0.647400,0.015167,0.702500
6,constraint_shift,action_clipping_filter,0.151042,0.583333,0.885417,0.911458,0.223013,0.738167,0.859756,0.171878,0.911458,0.322917,-0.487902,-0.225953,0.685981
6,constraint_shift,adversarial_safety_critic,0.182292,0.697917,0.885417,0.567708,0.087264,0.234667,0.664122,0.342903,0.781250,0.218750,-0.384251,0.021853,0.605143
6,constraint_shift,boundary_learning_filter_v4,0.171875,0.645833,0.838542,0.885417,0.124800,0.291302,0.842105,0.166483,0.770833,0.208333,-0.382649,0.046377,0.594112
6,constraint_shift,cbf_safety_filter,0.411458,0.359375,0.932292,0.958333,0.246461,0.846490,0.872404,0.222532,0.927083,0.562500,-0.105179,-0.308396,0.573450
6,constraint_shift,conformal_uncertainty_shield,0.385417,0.348958,0.921875,0.979167,0.297062,0.893714,0.885630,0.314777,0.895833,0.572917,-0.148732,-0.315426,0.585300
6,constraint_shift,counterfactual_boundary_learning_filter_v5,0.317708,0.453125,0.864583,0.906250,0.136385,0.238875,0.856269,0.164997,0.703125,0.416667,-0.102198,0.067176,0.491473
6,constraint_shift,geometric_projection_filter,0.192708,0.546875,0.911458,0.723958,0.149856,0.565458,0.801370,0.257037,0.911458,0.359375,-0.365846,-0.172669,0.628887
6,constraint_shift,lagrangian_safe_rl,0.140625,0.677083,0.854167,0.703125,0.090992,0.276281,0.736111,0.242634,0.817708,0.192708,-0.423980,0.025876,0.615674
6,constraint_shift,oracle_boundary_teacher,0.552083,0.104167,0.843750,1.000000,0.087847,0.169031,0.886957,0.054764,0.583333,0.739583,0.392223,0.177415,0.288613
6,constraint_shift,recovery_policy_shield,0.468750,0.401042,0.906250,0.911458,0.180048,0.631698,0.841463,0.165484,0.833333,0.500000,-0.006100,-0.160833,0.510796
6,constraint_shift,robust_mpc_shield,0.494792,0.276042,0.927083,0.973958,0.232328,0.824531,0.882353,0.211920,0.916667,0.651042,0.043349,-0.284062,0.515738
6,constraint_shift,safety_filter_distillation,0.250000,0.536458,0.880208,0.901042,0.123759,0.305250,0.852761,0.201078,0.770833,0.343750,-0.236424,0.004330,0.550973
6,constraint_shift,shielded_behavior_cloning,0.171875,0.677083,0.875000,0.760417,0.112914,0.327510,0.769231,0.192673,0.838542,0.197917,-0.408714,-0.023747,0.622317
6,constraint_shift,unfiltered_policy,0.031250,0.906250,0.937500,0.000000,0.000000,0.000000,0.000000,0.640251,0.916667,0.000000,-0.603775,0.019125,0.683750
6,contact_mode_shift,action_clipping_filter,0.156250,0.588542,0.901042,0.937500,0.233150,0.744438,0.827160,0.154661,0.942708,0.343750,-0.489991,-0.255293,0.689183
6,contact_mode_shift,adversarial_safety_critic,0.182292,0.645833,0.890625,0.723958,0.112786,0.294479,0.734982,0.240155,0.817708,0.239583,-0.370662,-0.019331,0.600247
6,contact_mode_shift,boundary_learning_filter_v4,0.255208,0.546875,0.880208,0.937500,0.136839,0.302969,0.827160,0.074463,0.791667,0.359375,-0.239987,-0.003313,0.549346
6,contact_mode_shift,cbf_safety_filter,0.479167,0.291667,0.890625,0.973958,0.254713,0.847958,0.851964,0.180778,0.911458,0.593750,0.004758,-0.260687,0.539903
6,contact_mode_shift,conformal_uncertainty_shield,0.401042,0.250000,0.880208,0.989583,0.304877,0.887146,0.850299,0.249938,0.890625,0.630208,-0.071093,-0.267887,0.551127
6,contact_mode_shift,counterfactual_boundary_learning_filter_v5,0.276042,0.479167,0.812500,0.973958,0.150326,0.252146,0.845921,0.084478,0.723958,0.338542,-0.168305,0.103779,0.512241
6,contact_mode_shift,geometric_projection_filter,0.307292,0.531250,0.880208,0.770833,0.161266,0.585958,0.767123,0.186825,0.927083,0.348958,-0.245112,-0.152995,0.605484
