method,split,task,seed,episode,stress_level,task_success,deployment_violation,intervention_rate,control_distortion,recovery_success,unshielded_violation,unshielded_success,filter_dependence,transfer_violation,oracle_regret,unsafe_boundary,boundary_pred,nominal_risk,predicted_risk,learned_boundary
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,12,0.20,1,0,0,0.0,0,0,1,0,0,0.03951517353073519,1,0,0.48624079413140187,0.4046155821479357,0.11441945180455335
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,13,0.20,0,1,0,0.0,0,0,0,0,0,1.5559403973852062,0,0,0.43022237751439624,0.4246142523395883,0.11904535980218847
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,14,0.20,0,0,0,0.0,0,1,0,0,0,0.8799669862070083,0,0,0.4905439139773946,0.4031553975677099,0.12501782581172421
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,15,0.20,0,1,0,0.0,0,0,1,0,0,1.559047771463974,0,0,0.4674148620222781,0.40878635817006076,0.1277467149504757
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,16,0.20,0,1,0,0.0,0,0,1,0,0,1.5564349285368708,1,0,0.4781231938054667,0.416336444239527,0.13556616950757214
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,17,0.20,0,1,0,0.0,1,0,0,0,0,1.553172103283092,0,0,0.41991125880151964,0.4650967799385277,0.13837546343697607
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,18,0.20,1,0,0,0.0,0,0,0,0,0,0.031033015722848445,0,0,0.41333669959403513,0.29499857453865497,0.14361395221272208
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,19,0.20,1,0,0,0.0,0,0,1,0,0,0.03799358281188436,1,0,0.5180700590532613,0.5052383834028127,0.14565208750706915
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,20,0.20,1,0,0,0.0,0,0,0,0,0,0.039661084268609925,1,0,0.389714916221021,0.40158744067072616,0.14797633403904542
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,21,0.20,0,1,0,0.0,0,0,1,0,1,1.5507596534650743,0,0,0.35130015182089114,0.27103235435553674,0.15258631566245498
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,22,0.20,0,1,0,0.0,1,0,0,0,0,1.5542999511308535,0,0,0.45019656418735077,0.3383424664740713,0.15688988225367934
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,23,0.20,0,0,0,0.0,1,0,0,0,0,0.7557848914544795,0,0,0.3558875369676585,0.21728372176510768,0.1585649320460554
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,24,0.20,0,1,0,0.0,0,1,0,0,1,1.6769445938539644,0,0,0.4259095069732041,0.4419215263169821,0.1610100337569862
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,25,0.20,1,0,0,0.0,0,0,0,0,1,0.038420069909472554,0,0,0.3567483495566411,0.41028032020925403,0.16287266750508564
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,26,0.20,1,0,0,0.0,1,0,1,0,1,0.03857330031869899,1,0,0.38998054700429446,0.3661284080715299,0.165302384034046
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,27,0.20,1,0,0,0.0,1,0,1,0,0,0.042554628772593195,0,0,0.37150636044805246,0.26827177251576195,0.16688627712000867
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,28,0.20,1,0,0,0.0,0,0,1,0,0,0.039861309740336304,1,0,0.34601134780106213,0.15279495017383393,0.1688459607468082
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,29,0.20,1,0,0,0.0,1,0,0,0,0,0.03990969996433402,0,0,0.3081559544838497,0.21190201391813654,0.1737903896830317
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,30,0.20,1,0,0,0.0,1,0,1,0,0,0.04460203409898955,0,0,0.4065715018286338,0.38535114869906933,0.17275103784805687
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,31,0.20,1,0,0,0.0,1,0,1,0,1,0.03847256690059753,0,0,0.27089557526605046,0.12507498769754316,0.17274792350018506
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,32,0.20,0,1,0,0.0,1,0,0,0,0,1.5554257969194683,0,0,0.35727131650512467,0.36751467283823536,0.17318459929329738
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,33,0.20,0,0,0,0.0,0,0,0,0,1,0.7539098276471676,0,0,0.2937745747034302,0.2217648587066155,0.17695841200311327
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,34,0.20,1,0,0,0.0,1,0,1,0,0,0.03869885913968241,0,0,0.4525952973482248,0.40429393145223985,0.17901625138461622
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,35,0.20,1,0,0,0.0,1,0,1,0,0,0.034913520677136045,1,0,0.4876251487463867,0.39663081819517504,0.1786195889812948
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,36,0.20,1,0,1,0.2759798903811001,1,0,0,1,0,0.27512856289188314,1,0,0.49346448538983245,0.5135998006929092,0.18223958141858643
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,37,0.20,0,1,0,0.0,0,0,1,0,1,1.5522567109955385,0,0,0.4493187048889059,0.37376870101619525,0.18217569839284167
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,38,0.20,1,0,0,0.0,1,0,1,0,0,0.03399641033208889,0,0,0.24687623983672757,0.17110924212301643,0.18040326247153396
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,39,0.20,1,0,0,0.0,1,1,0,0,0,0.15336643886697365,0,0,0.39876213343912403,0.4390476744198814,0.17882721803169105
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,40,0.20,1,0,0,0.0,0,1,0,0,0,0.15735598509780546,1,0,0.41383903667431904,0.4042887111803781,0.18283280585260267
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,41,0.20,1,0,0,0.0,1,0,1,0,1,0.03378092067895133,0,0,0.3547533579203027,0.2401426702518818,0.18236198668286166
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,42,0.20,1,0,1,0.27995856525014323,1,1,0,1,0,0.39542001038430796,0,0,0.4893371520586498,0.5208337550002604,0.1826181501866697
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,3,43,0.20,0,1,0,0.0,1,0,0,0,0,1.5531738599881577,0,0,0.4350758188513386,0.4136322466150199,0.1847500885857699
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,0,0.20,1,0,1,0.29692655779594296,0,0,1,1,1,0.2912670248619863,1,0,0.5897752259299143,0.551684650538078,0.0
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,1,0.20,0,1,0,0.0,0,1,0,0,0,1.6846175658503992,0,0,0.4405528617497999,0.3906857844194171,0.013915354123877207
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,2,0.20,0,1,0,0.0,1,1,0,0,0,1.680057974326215,0,0,0.4827362406504636,0.4601024314709456,0.026688387696700053
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,3,0.20,1,0,0,0.0,0,0,1,0,0,0.038818815846881516,1,0,0.41856539969107665,0.3579759812158869,0.03863285403951685
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,4,0.20,1,0,0,0.0,1,1,0,0,1,0.15684278227498705,0,0,0.40364032737841915,0.4280807069894837,0.050198747597942656
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,5,0.20,0,0,1,0.3223263942335121,0,1,0,1,1,1.1312585764348264,0,0,0.5052044208230676,0.5978661713336584,0.05967821669114733
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,6,0.20,1,0,1,0.30896592642983417,1,0,1,1,1,0.2922760749560428,1,0,0.49447437182782217,0.5735744116906075,0.06912567630545675
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,7,0.20,0,1,0,0.0,1,1,0,0,0,1.679862630241272,0,0,0.41975613155849323,0.44822753935137066,0.07923014330036018
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,8,0.20,1,0,0,0.0,0,1,0,0,0,0.15652887889127798,0,0,0.3995249482905632,0.39382738102253323,0.08540387475638418
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,9,0.20,0,1,0,0.0,1,1,0,0,1,1.6770119310791847,0,0,0.4432586124183285,0.35803620840675965,0.09418404746227677
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,10,0.20,0,1,0,0.0,1,1,0,0,1,1.6796521343002957,1,0,0.40970947504029376,0.3556469151478504,0.10145863273662184
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,11,0.20,1,0,1,0.29619691204867954,1,1,0,1,0,0.408061916209998,0,0,0.5435528665659387,0.55035802190669,0.10743045506871825
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,12,0.20,1,0,0,0.0,0,1,0,0,0,0.15761516794214014,0,0,0.3604051433231102,0.3410588074986862,0.11494930208657213
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,13,0.20,1,0,0,0.0,0,0,0,0,0,0.037811868362815915,0,0,0.3432976719197583,0.4132272809877544,0.11941826715727101
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,14,0.20,1,0,0,0.0,0,0,0,0,0,0.03434640761257812,0,0,0.4928095720312925,0.48217279279021913,0.12461053606155258
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,15,0.20,1,0,0,0.0,1,0,1,0,0,0.03827523597282401,0,0,0.30786349834163906,0.29770942464279176,0.13033947967954929
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,16,0.20,1,0,0,0.0,1,0,0,0,1,0.03419974123549141,0,0,0.3190653421860695,0.20991806087307258,0.1358886003009319
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,17,0.20,0,1,0,0.0,1,0,0,0,1,1.5572283018774309,0,0,0.4912227998205535,0.4480161911477194,0.13852987728458288
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,18,0.20,0,1,0,0.0,1,1,0,0,0,1.6760802613921668,0,0,0.3908966734714336,0.3352826298320991,0.14181288799841174
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,19,0.20,1,0,0,0.0,1,0,1,0,0,0.04187337775771982,0,0,0.3941340273973498,0.4147469495732126,0.14659563584978574
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,20,0.20,1,0,0,0.0,1,0,1,0,1,0.03547381684988016,1,0,0.3388029510989603,0.2964028357691038,0.15003293363821704
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,21,0.20,0,1,0,0.0,1,1,0,0,0,1.6804985937638768,1,0,0.5331382531712052,0.3575689137131025,0.15164532219105967
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,22,0.20,1,0,0,0.0,1,0,1,0,0,0.03455523642208669,1,0,0.40523227766317593,0.30625362971653997,0.15461550671146365
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,23,0.20,1,0,0,0.0,0,0,0,0,0,0.03958000248908411,0,0,0.41271860071096017,0.38346277161955766,0.15826328897404027
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,24,0.20,1,0,0,0.0,1,0,0,0,0,0.04133870650343874,0,0,0.2880267396864966,0.22172738341706852,0.16250051564573914
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,25,0.20,0,0,0,0.0,1,0,1,0,0,0.7601799407964536,1,0,0.42434371712657815,0.34630762670584514,0.1632820754921877
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,26,0.20,0,0,0,0.0,1,0,1,0,0,0.756044462197171,0,0,0.42540496935062366,0.3527339841921851,0.16574912141746465
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,27,0.20,0,0,0,0.0,0,0,0,0,0,0.7530727066153302,0,0,0.4283752841614794,0.37153723754009693,0.16707375723520262
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,28,0.20,1,0,0,0.0,1,0,1,0,0,0.04405618997387062,0,0,0.3613270302198678,0.28349692992276804,0.1697093314555095
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,29,0.20,1,0,0,0.0,0,0,0,0,0,0.034031134861877255,0,0,0.3806065061399995,0.4149863272443483,0.17055732603573912
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,30,0.20,1,0,0,0.0,1,0,0,0,1,0.0382924442283985,0,0,0.37457383563682806,0.3486139139162649,0.17160095308526988
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,31,0.20,1,0,0,0.0,0,0,0,0,0,0.03818054200928833,0,0,0.3345324005756072,0.23772430814165635,0.1720015766224896
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,32,0.20,1,0,0,0.0,1,0,0,0,0,0.03912134437501891,0,0,0.2890533951856004,0.3430088027595387,0.17493169798741648
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,33,0.20,0,0,1,0.29639922778557987,1,0,0,1,0,1.0035697529933363,1,0,0.6087695345029989,0.5507258687010542,0.176118189484568
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,34,0.20,0,1,0,0.0,0,0,1,0,0,1.55310567191379,0,0,0.4406467528028331,0.46007810621527967,0.17830479282337444
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,35,0.20,1,0,0,0.0,1,0,1,0,0,0.03947848013313282,0,0,0.3594415951046315,0.3413748828656943,0.17976182707256014
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,36,0.20,0,1,0,0.0,1,1,0,0,0,1.6751979216967334,0,0,0.34134705075417726,0.30374377872329766,0.18097013127551312
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,37,0.20,1,0,0,0.0,1,0,0,0,0,0.03880008073899743,1,0,0.4372450513016157,0.4418741311216197,0.17938936458072996
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,38,0.20,1,0,0,0.0,0,0,0,0,1,0.03932745441769159,0,0,0.3826804802060909,0.3417211073865582,0.18188876475915353
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,39,0.20,1,0,0,0.0,0,0,1,0,0,0.037429335526287244,0,0,0.4359409834894982,0.33938451906673966,0.18277310190727086
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,40,0.20,1,0,0,0.0,1,0,0,0,0,0.04064326793004458,0,0,0.40350894261388826,0.41676745683254596,0.18332261901566893
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,41,0.20,1,0,0,0.0,1,1,0,0,0,0.15545468929751682,0,0,0.35487322854888603,0.3040716996507034,0.18244234534211326
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,42,0.20,0,1,0,0.0,0,1,0,0,0,1.678299914974804,0,0,0.3325724941875418,0.21414455257738063,0.18298124786503042
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,4,43,0.20,0,1,0,0.0,1,0,0,0,1,1.5565568794142544,0,0,0.47148649457408004,0.3824095341730908,0.18484082580773054
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,0,0.20,1,0,1,0.3223519326403383,1,1,0,1,1,0.4136809773818756,0,0,0.5896741760426512,0.597912604800615,0.0
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,1,0.20,0,1,0,0.0,1,0,1,0,0,1.5684244898401964,0,0,0.391266201028565,0.3251076431936591,0.013822395714244987
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,2,0.20,1,0,0,0.0,1,1,0,0,0,0.15706180239276102,0,0,0.4769386493897339,0.4264192603953,0.026643561606792255
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,3,0.20,0,0,1,0.30806972296193075,1,1,0,1,0,1.126304196531452,0,0,0.5669355408349579,0.5719449508398741,0.038630905859581975
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,4,0.20,0,1,0,0.0,1,1,0,0,0,1.6770017104924908,1,0,0.529507503913302,0.42740191471538,0.049803051316751126
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,5,0.20,1,0,0,0.0,1,1,0,0,0,0.1626191126871902,0,0,0.5083523040859169,0.47945277682997944,0.0601196735654134
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,6,0.20,0,0,0,0.0,1,0,1,0,0,0.7596557923689384,0,0,0.4632693110628767,0.46400609169521445,0.07027617995366363
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,7,0.20,1,0,1,0.27971511767727697,1,0,1,1,1,0.28120455763767416,1,0,0.5904144500021964,0.5203911230495945,0.07773142669195936
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,8,0.20,1,0,0,0.0,1,1,0,0,1,0.15963419630435827,0,0,0.5323834184450913,0.46246034839946537,0.08551028252539894
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,9,0.20,1,0,0,0.0,1,0,1,0,1,0.03701068748294556,0,0,0.4336319537008255,0.404187262597741,0.09500016236155533
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,10,0.20,0,1,0,0.0,0,0,0,0,1,1.5583917686078403,1,0,0.43283159156027673,0.3918737736194186,0.1006369609528942
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,11,0.20,0,1,0,0.0,1,0,0,0,0,1.5627238929146667,1,0,0.41929989174308724,0.42835424673356853,0.10798252005973645
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,12,0.20,0,1,1,0.28933381240517103,0,0,0,1,1,1.8017443275626883,0,0,0.5922248006533771,0.5378796589184928,0.11276974758376526
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,13,0.20,0,1,0,0.0,0,0,1,0,0,1.5606492349379686,0,0,0.40850522467768813,0.4300994992110642,0.119016105723336
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,14,0.20,1,0,0,0.0,1,0,1,0,0,0.037406522081117166,0,0,0.4128111312072703,0.40376813501456416,0.1247087588639892
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,15,0.20,1,0,0,0.0,0,0,0,0,1,0.0358577264479637,0,0,0.41365137803711755,0.3934685147984113,0.13008904950026381
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,16,0.20,1,0,0,0.0,0,0,1,0,0,0.0369925838060281,0,0,0.45147534521912525,0.4635973914126945,0.13323970240111252
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,17,0.20,0,1,0,0.0,1,0,0,0,1,1.5618664518060803,0,0,0.4384874020438351,0.30250890095957017,0.1382094526988268
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,18,0.20,1,0,0,0.0,0,0,1,0,0,0.03725894864704671,0,0,0.398781830334281,0.3951500009013106,0.14177469202074744
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,19,0.20,1,0,0,0.0,0,1,0,0,0,0.1612286204940313,0,0,0.37609093984833747,0.3306282076281446,0.1467455208676857
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,20,0.20,0,1,0,0.0,0,1,0,0,0,1.6757127872419755,0,0,0.40581900395404025,0.36405199595926335,0.14974797642850765
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,21,0.20,1,0,0,0.0,0,0,1,0,0,0.0316348759110906,0,0,0.2925637331253593,0.24501948468852042,0.15210670818929978
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,22,0.20,1,0,1,0.3056969512182313,0,1,0,1,0,0.4073688624952492,0,0,0.4967680462538901,0.5676308203967841,0.15655001433826238
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,23,0.20,1,0,0,0.0,1,0,1,0,1,0.030331777228215784,1,0,0.4071387697095882,0.42535580203945667,0.15935079988897893
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,24,0.20,0,1,0,0.0,0,1,0,0,0,1.6808152694257903,0,0,0.3840928731511083,0.2715033232000587,0.16096322104545516
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,25,0.20,0,1,0,0.0,1,0,0,0,0,1.5627773554204265,0,0,0.4274399452295781,0.3699649230393338,0.16329877551361638
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,26,0.20,1,0,0,0.0,1,0,1,0,0,0.03878675720936886,1,0,0.4749349519414657,0.387367654228687,0.16511527457028663
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,27,0.20,1,0,0,0.0,0,1,0,0,1,0.154944342387614,0,0,0.3940637167382339,0.3702843441922168,0.16755230829612083
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,28,0.20,0,0,0,0.0,0,1,0,0,1,0.8760883948541432,1,0,0.47309279779612984,0.38511757680316616,0.16852754166597497
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,29,0.20,0,1,0,0.0,0,0,0,0,0,1.5558122485139794,0,0,0.4371816082938542,0.3856399676060764,0.1720180775812784
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,30,0.20,1,0,0,0.0,0,0,1,0,0,0.044392587512605886,0,0,0.42456505170546377,0.3070963938507101,0.17164645276498064
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,31,0.20,0,1,0,0.0,1,0,1,0,0,1.5577172296358803,0,0,0.4581537100743086,0.5076163273920073,0.17480423919616284
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,32,0.20,1,0,0,0.0,0,0,1,0,0,0.035464124205140446,0,0,0.2919109506263432,0.2078067855199672,0.17375719439486415
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,33,0.20,1,0,0,0.0,1,1,0,0,0,0.16121997908590513,0,0,0.3181412533748671,0.1709407916524217,0.17595397835642418
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,34,0.20,0,0,0,0.0,1,0,0,0,0,0.7585566963807043,0,0,0.46831258812777354,0.4645490183836085,0.17825006805886856
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,35,0.20,0,1,0,0.0,1,0,1,0,1,1.5578368953612038,0,0,0.3908086485656226,0.31451761841654385,0.17847225870012642
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,36,0.20,0,1,0,0.0,0,1,0,0,1,1.6691525808502061,0,0,0.38612285532965074,0.4223672423344986,0.17719835888221233
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,37,0.20,0,0,0,0.0,1,0,1,0,0,0.7598728268934223,0,0,0.4523188468915431,0.38988683277774194,0.17902187589393176
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,38,0.20,0,1,0,0.0,0,0,0,0,1,1.5610563346250523,0,0,0.4026919008216381,0.3214168270755891,0.18042413655457998
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,39,0.20,1,0,0,0.0,1,0,1,0,0,0.03365576240428747,0,0,0.3627645992313813,0.37231243334143566,0.18263555203323475
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,40,0.20,0,1,0,0.0,0,1,0,0,0,1.6772624643322036,1,0,0.49259677327783813,0.4381665854153422,0.1840633356477829
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,41,0.20,0,1,0,0.0,1,0,0,0,0,1.5509873220324792,0,0,0.4617582533589259,0.4646206820828255,0.1836976290820081
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,42,0.20,1,0,0,0.0,1,0,1,0,0,0.0389413669446238,1,0,0.3698035560959753,0.3618906313438627,0.18435510510570288
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,5,43,0.20,0,0,0,0.0,1,0,0,0,0,0.7549619998535702,0,0,0.3495680561773037,0.2465497092926078,0.1857400967934732
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,0,0.20,1,0,1,0.32536819935765265,1,0,0,1,0,0.2963681962244126,1,0,0.5264552533050526,0.603396726104823,0.0
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,1,0.20,1,0,0,0.0,0,0,1,0,0,0.03359107980145715,0,0,0.4866563572125722,0.30279316416190905,0.013713931127312572
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,2,0.20,0,1,0,0.0,1,0,1,0,0,1.5543158107606816,0,0,0.39968412791963703,0.3264856549021653,0.02664216558899364
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,3,0.20,1,0,0,0.0,1,1,0,0,0,0.15381643207000317,0,0,0.5319132837791921,0.45982331585921427,0.03874366731714758
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,4,0.20,0,0,0,0.0,1,1,0,0,0,0.8793263514149512,0,0,0.3828854277483039,0.4459112251842899,0.04995903939567959
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,5,0.20,1,0,0,0.0,1,1,0,0,0,0.1605012172062884,0,0,0.4270856670547781,0.35247721020426404,0.05953884635850052
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,6,0.20,1,0,0,0.0,0,1,0,0,1,0.16155024877872415,0,0,0.3681313241763614,0.3351710464868608,0.06978747131217491
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,7,0.20,0,0,0,0.0,1,0,1,0,0,0.7570448525224168,0,0,0.39906696941735004,0.4363584223462513,0.07761304535769213
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,8,0.20,1,0,0,0.0,0,0,1,0,1,0.03434606891164882,0,0,0.2928785707447181,0.16094632082943394,0.08589004406383319
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,9,0.20,1,0,0,0.0,1,0,0,0,0,0.04029413218290978,1,0,0.40980907082674584,0.2908814723915775,0.09337545617185959
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,10,0.20,0,1,0,0.0,1,0,0,0,0,1.5590720460880605,1,0,0.3622307945876029,0.3687796650882036,0.10110331371899169
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,11,0.20,0,1,0,0.0,1,0,1,0,1,1.5635043054222717,0,0,0.4896462124253859,0.46962984149747633,0.10744830709888428
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,12,0.20,0,0,0,0.0,1,1,0,0,1,0.8759662139561925,0,0,0.44661302071588993,0.4758876389292429,0.11348392155019214
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,13,0.20,1,0,0,0.0,1,0,1,0,1,0.03366132815291645,1,0,0.5183001613358362,0.4895672706088432,0.12085295405911704
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,14,0.20,1,0,0,0.0,1,1,0,0,0,0.15076245876651084,1,0,0.5598283625230522,0.5057895530117436,0.12526924889792607
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,15,0.20,1,0,0,0.0,0,0,0,0,0,0.03621277999818706,0,0,0.41954910618224384,0.3948358012796605,0.13031644557753044
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,16,0.20,0,0,1,0.2740954500091987,1,1,0,1,0,1.1189473890132449,1,0,0.4852271532023878,0.5101735454712704,0.13439658571070306
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,17,0.20,0,1,0,0.0,1,1,0,0,0,1.6766645266587452,0,0,0.3230463356978611,0.29184531897886684,0.14016544324407829
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,18,0.20,0,1,0,0.0,1,1,0,0,0,1.679091402649568,0,0,0.42455826116047046,0.3768955600680422,0.14237696628780186
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,19,0.20,0,1,0,0.0,1,0,0,0,0,1.5551714655718762,0,0,0.531121521037569,0.4690336087978721,0.14715889462146822
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,20,0.20,0,0,0,0.0,0,0,0,0,0,0.7563290163591136,0,0,0.383205330309236,0.46262199822750294,0.1519112958966698
robust_mpc_shield,combined_safety_stress,fragile_object_pushing,6,21,0.20,1,0,0,0.0,0,1,0,0,0,0.1568897261862484,1,0,0.3750865484799828,0.2523070377100527,0.15386425744494225
