seed,task,split,episode,stress_level,method,threshold,boundary_score,boundary_label,predicted_boundary,accepted,task_success,deployed_violation,unshielded_violation,intervention,intervention_severity,filter_dependence,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret,hazard_probability
6,narrow_gap_navigation,low_signal_high_risk_shift,11,,minus_recovery_feasibility,0.500000,0.569130,1,1,1,0,1,1,1,0.158915,0.340000,0,0,-0.804023,0.076455,0.759405,0.872372
6,narrow_gap_navigation,low_signal_high_risk_shift,11,,minus_calibration_layer,0.430000,0.604588,1,1,1,0,0,1,1,0.233243,0.300000,1,1,-0.184529,-0.190662,0.436784,0.872372
6,narrow_gap_navigation,low_signal_high_risk_shift,11,,distill_only_boundary,0.480000,0.506385,1,1,1,0,0,1,1,0.130158,0.360000,1,1,-0.168566,-0.193131,0.437028,0.872372
6,narrow_gap_navigation,low_signal_high_risk_shift,11,,cbf_feedback_only,0.380000,0.580443,1,1,1,0,0,1,1,0.260161,0.940000,1,1,-0.325551,-0.431272,0.554429,0.872372
6,narrow_gap_navigation,low_signal_high_risk_shift,11,,clipping_feedback_only,0.430000,0.832353,1,1,1,0,1,1,1,0.278649,0.860000,1,0,-0.947114,-0.438573,0.874157,0.872372
6,narrow_gap_navigation,low_signal_high_risk_shift,12,,full_counterfactual_boundary_v5,0.520000,0.677034,1,1,1,0,1,1,1,0.153910,0.280000,1,0,-0.788513,-0.199514,0.738104,0.744919
6,narrow_gap_navigation,low_signal_high_risk_shift,12,,minus_counterfactual_labels,0.480000,0.654115,1,1,1,0,1,1,1,0.167836,0.480000,0,0,-0.834615,0.023928,0.778611,0.744919
6,narrow_gap_navigation,low_signal_high_risk_shift,12,,minus_unshielded_replay,0.480000,0.479294,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690848,-0.069280,0.692800,0.744919
6,narrow_gap_navigation,low_signal_high_risk_shift,12,,minus_intervention_gradient,0.500000,0.663443,1,1,1,0,0,1,1,0.209607,0.420000,1,1,-0.203270,-0.230462,0.457329,0.744919
6,narrow_gap_navigation,low_signal_high_risk_shift,12,,minus_boundary_margin_loss,0.480000,0.563285,1,1,1,0,0,1,1,0.165443,0.500000,1,1,-0.207092,-0.251078,0.462980,0.744919
6,narrow_gap_navigation,low_signal_high_risk_shift,12,,minus_recovery_feasibility,0.500000,0.517510,1,1,1,0,1,1,1,0.152810,0.340000,1,0,-0.802259,-0.222336,0.758306,0.744919
6,narrow_gap_navigation,low_signal_high_risk_shift,12,,minus_calibration_layer,0.430000,0.844949,1,1,1,0,1,1,1,0.271153,0.300000,1,0,-0.826677,-0.230168,0.763608,0.744919
6,narrow_gap_navigation,low_signal_high_risk_shift,12,,distill_only_boundary,0.480000,0.604279,1,1,1,0,1,1,1,0.138884,0.360000,1,0,-0.802286,-0.226859,0.758599,0.744919
6,narrow_gap_navigation,low_signal_high_risk_shift,12,,cbf_feedback_only,0.380000,0.556535,1,1,1,1,0,1,1,0.255395,0.940000,1,1,0.707826,-0.410328,0.353571,0.744919
6,narrow_gap_navigation,low_signal_high_risk_shift,12,,clipping_feedback_only,0.430000,0.817076,1,1,1,0,1,1,1,0.275701,0.860000,1,0,-0.946262,-0.437989,0.873626,0.744919
6,narrow_gap_navigation,low_signal_high_risk_shift,13,,full_counterfactual_boundary_v5,0.520000,0.673477,1,1,1,0,1,1,1,0.155659,0.280000,0,0,-0.789018,0.100140,0.738419,0.830067
6,narrow_gap_navigation,low_signal_high_risk_shift,13,,minus_counterfactual_labels,0.480000,0.611455,1,1,1,0,1,1,1,0.165244,0.480000,1,0,-0.833867,-0.275558,0.778144,0.830067
6,narrow_gap_navigation,low_signal_high_risk_shift,13,,minus_unshielded_replay,0.480000,0.619936,1,1,1,0,1,1,1,0.166177,0.500000,1,0,-0.838440,-0.283183,0.782712,0.830067
6,narrow_gap_navigation,low_signal_high_risk_shift,13,,minus_intervention_gradient,0.500000,0.450031,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690272,-0.068920,0.689200,0.830067
6,narrow_gap_navigation,low_signal_high_risk_shift,13,,minus_boundary_margin_loss,0.480000,0.472718,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690912,-0.069320,0.693200,0.830067
6,narrow_gap_navigation,low_signal_high_risk_shift,13,,minus_recovery_feasibility,0.500000,0.626439,1,1,1,0,1,1,1,0.166893,0.340000,1,0,-0.806327,-0.225125,0.760841,0.830067
6,narrow_gap_navigation,low_signal_high_risk_shift,13,,minus_calibration_layer,0.430000,0.942862,1,1,1,0,1,1,1,0.288871,0.300000,1,0,-0.831794,-0.233676,0.766797,0.830067
6,narrow_gap_navigation,low_signal_high_risk_shift,13,,distill_only_boundary,0.480000,0.523774,1,1,1,0,1,1,1,0.133457,0.360000,1,0,-0.800718,-0.225785,0.757622,0.830067
6,narrow_gap_navigation,low_signal_high_risk_shift,13,,cbf_feedback_only,0.380000,0.526349,1,1,1,0,0,1,1,0.252017,0.940000,1,1,-0.323198,-0.429659,0.552963,0.830067
6,narrow_gap_navigation,low_signal_high_risk_shift,13,,clipping_feedback_only,0.430000,0.728677,1,1,1,0,0,1,1,0.263216,0.860000,1,1,-0.311457,-0.403517,0.551379,0.830067
6,narrow_gap_navigation,low_signal_high_risk_shift,14,,full_counterfactual_boundary_v5,0.520000,0.664698,1,1,1,0,1,1,1,0.154140,0.280000,1,0,-0.788580,-0.199560,0.738145,0.924551
6,narrow_gap_navigation,low_signal_high_risk_shift,14,,minus_counterfactual_labels,0.480000,0.722765,1,1,1,0,0,1,1,0.176839,0.480000,1,1,-0.206015,-0.245854,0.460231,0.924551
6,narrow_gap_navigation,low_signal_high_risk_shift,14,,minus_unshielded_replay,0.480000,0.812905,1,1,1,0,1,1,1,0.186755,0.500000,1,0,-0.844383,-0.287257,0.786416,0.924551
6,narrow_gap_navigation,low_signal_high_risk_shift,14,,minus_intervention_gradient,0.500000,0.618040,1,1,1,0,0,1,1,0.204816,0.420000,1,1,-0.201887,-0.229514,0.456467,0.924551
6,narrow_gap_navigation,low_signal_high_risk_shift,14,,minus_boundary_margin_loss,0.480000,0.689252,1,1,1,0,1,1,1,0.181444,0.500000,1,0,-0.842913,-0.286246,0.785860,0.924551
6,narrow_gap_navigation,low_signal_high_risk_shift,14,,minus_recovery_feasibility,0.500000,0.630483,1,1,1,0,1,1,1,0.166688,0.340000,1,0,-0.806268,-0.225084,0.760804,0.924551
6,narrow_gap_navigation,low_signal_high_risk_shift,14,,minus_calibration_layer,0.430000,0.815929,1,1,1,0,0,1,1,0.267976,0.300000,1,1,-0.194559,-0.197539,0.443036,0.924551
6,narrow_gap_navigation,low_signal_high_risk_shift,14,,distill_only_boundary,0.480000,0.655301,1,1,1,0,1,1,1,0.145106,0.360000,1,0,-0.804083,-0.228091,0.759719,0.924551
6,narrow_gap_navigation,low_signal_high_risk_shift,14,,cbf_feedback_only,0.380000,0.697090,1,1,1,0,1,1,1,0.282357,0.940000,1,0,-0.963161,-0.467667,0.878424,0.924551
6,narrow_gap_navigation,low_signal_high_risk_shift,14,,clipping_feedback_only,0.430000,0.593823,1,1,1,0,1,1,1,0.240316,0.860000,1,0,-0.936043,-0.430983,0.867257,0.924551
6,narrow_gap_navigation,low_signal_high_risk_shift,15,,full_counterfactual_boundary_v5,0.520000,0.699388,0,1,1,0,0,0,1,0.157892,0.196000,0,0,-0.141730,1.162105,0.408741,0.831734
6,narrow_gap_navigation,low_signal_high_risk_shift,15,,minus_counterfactual_labels,0.480000,0.859075,0,1,1,0,1,0,1,0.192151,0.336000,0,0,-0.812952,1.071242,0.765707,0.831734
6,narrow_gap_navigation,low_signal_high_risk_shift,15,,minus_unshielded_replay,0.480000,0.676654,0,1,1,0,0,1,1,0.172085,0.350000,0,1,-0.179066,0.101947,0.445775,0.831734
6,narrow_gap_navigation,low_signal_high_risk_shift,15,,minus_intervention_gradient,0.500000,0.719935,0,1,1,0,0,0,1,0.219144,0.294000,1,0,-0.180926,0.813262,0.443926,0.831734
6,narrow_gap_navigation,low_signal_high_risk_shift,15,,minus_boundary_margin_loss,0.480000,0.504616,0,1,1,0,1,0,1,0.160436,0.350000,1,0,-0.806966,0.772214,0.764078,0.831734
6,narrow_gap_navigation,low_signal_high_risk_shift,15,,minus_recovery_feasibility,0.500000,0.769194,0,1,1,1,0,0,1,0.182264,0.238000,1,0,0.872753,0.860756,0.231368,0.831734
6,narrow_gap_navigation,low_signal_high_risk_shift,15,,minus_calibration_layer,0.430000,1.000000,0,1,1,0,0,1,1,0.297653,0.210000,0,1,-0.185202,0.129165,0.437577,0.831734
6,narrow_gap_navigation,low_signal_high_risk_shift,15,,distill_only_boundary,0.480000,0.814051,0,1,1,1,0,1,1,0.160266,0.252000,0,1,0.876253,0.160003,0.229488,0.831734
6,narrow_gap_navigation,low_signal_high_risk_shift,15,,cbf_feedback_only,0.380000,0.533607,0,1,1,0,0,0,1,0.253002,0.658000,1,0,-0.267309,0.672230,0.519300,0.831734
6,narrow_gap_navigation,low_signal_high_risk_shift,15,,clipping_feedback_only,0.430000,0.870830,0,1,1,0,1,0,1,0.286340,0.602000,1,0,-0.897941,0.653301,0.844581,0.831734
6,narrow_gap_navigation,low_signal_high_risk_shift,16,,full_counterfactual_boundary_v5,0.520000,0.697219,1,1,1,0,1,1,1,0.157125,0.280000,1,0,-0.789442,-0.200151,0.738683,0.778556
6,narrow_gap_navigation,low_signal_high_risk_shift,16,,minus_counterfactual_labels,0.480000,0.530103,1,1,1,1,0,1,1,0.155412,0.480000,1,1,0.832173,-0.221612,0.256374,0.778556
6,narrow_gap_navigation,low_signal_high_risk_shift,16,,minus_unshielded_replay,0.480000,0.486895,1,1,1,0,1,1,1,0.150659,0.500000,1,0,-0.833958,-0.280110,0.779919,0.778556
6,narrow_gap_navigation,low_signal_high_risk_shift,16,,minus_intervention_gradient,0.500000,0.637371,1,1,1,0,0,1,1,0.207239,0.420000,1,1,-0.202587,-0.229993,0.456903,0.778556
6,narrow_gap_navigation,low_signal_high_risk_shift,16,,minus_boundary_margin_loss,0.480000,0.505518,1,1,1,0,1,1,1,0.159988,0.500000,0,0,-0.836717,0.018002,0.781998,0.778556
6,narrow_gap_navigation,low_signal_high_risk_shift,16,,minus_recovery_feasibility,0.500000,0.621460,1,1,1,0,1,1,1,0.165461,0.340000,1,0,-0.805913,-0.224841,0.760583,0.778556
6,narrow_gap_navigation,low_signal_high_risk_shift,16,,minus_calibration_layer,0.430000,0.663675,1,1,1,0,0,1,1,0.243457,0.300000,1,1,-0.187478,-0.192684,0.438622,0.778556
6,narrow_gap_navigation,low_signal_high_risk_shift,16,,distill_only_boundary,0.480000,0.647721,1,1,1,0,1,1,1,0.144162,0.360000,1,0,-0.803810,-0.227904,0.759549,0.778556
6,narrow_gap_navigation,low_signal_high_risk_shift,16,,cbf_feedback_only,0.380000,0.519968,1,1,1,0,0,1,1,0.249975,0.940000,1,1,-0.322609,-0.429255,0.552595,0.778556
6,narrow_gap_navigation,low_signal_high_risk_shift,16,,clipping_feedback_only,0.430000,0.333659,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.695328,-0.072080,0.720800,0.778556
6,narrow_gap_navigation,low_signal_high_risk_shift,17,,full_counterfactual_boundary_v5,0.520000,0.799378,1,1,1,0,1,1,1,0.165960,0.280000,1,0,-0.791993,-0.201900,0.740273,0.813232
6,narrow_gap_navigation,low_signal_high_risk_shift,17,,minus_counterfactual_labels,0.480000,0.706849,1,1,1,0,1,1,1,0.173575,0.480000,1,0,-0.836272,-0.277208,0.779643,0.813232
6,narrow_gap_navigation,low_signal_high_risk_shift,17,,minus_unshielded_replay,0.480000,0.679612,1,1,1,0,1,1,1,0.170579,0.500000,1,0,-0.839711,-0.284055,0.783504,0.813232
6,narrow_gap_navigation,low_signal_high_risk_shift,17,,minus_intervention_gradient,0.500000,0.731712,1,1,1,0,0,1,1,0.218932,0.420000,1,1,-0.205964,-0.232309,0.459008,0.813232
6,narrow_gap_navigation,low_signal_high_risk_shift,17,,minus_boundary_margin_loss,0.480000,0.865868,1,1,1,0,1,1,1,0.200329,0.500000,1,0,-0.848367,-0.289985,0.789259,0.813232
6,narrow_gap_navigation,low_signal_high_risk_shift,17,,minus_recovery_feasibility,0.500000,0.615930,1,1,1,0,1,1,1,0.163574,0.340000,1,0,-0.805368,-0.224468,0.760243,0.813232
6,narrow_gap_navigation,low_signal_high_risk_shift,17,,minus_calibration_layer,0.430000,0.720451,1,1,1,0,1,1,1,0.251234,0.300000,1,0,-0.820924,-0.226224,0.760022,0.813232
6,narrow_gap_navigation,low_signal_high_risk_shift,17,,distill_only_boundary,0.480000,0.660368,1,1,1,0,1,1,1,0.144066,0.360000,1,0,-0.803782,-0.227885,0.759532,0.813232
6,narrow_gap_navigation,low_signal_high_risk_shift,17,,cbf_feedback_only,0.380000,0.558798,1,1,1,0,1,1,1,0.255743,0.940000,1,0,-0.955475,-0.462397,0.873634,0.813232
6,narrow_gap_navigation,low_signal_high_risk_shift,17,,clipping_feedback_only,0.430000,0.503968,1,1,1,0,0,1,1,0.223976,0.860000,1,1,-0.300124,-0.395747,0.544316,0.813232
6,narrow_gap_navigation,low_signal_high_risk_shift,18,,full_counterfactual_boundary_v5,0.520000,0.553669,1,1,1,0,1,1,1,0.143131,0.280000,1,0,-0.785400,-0.197380,0.736164,0.807244
6,narrow_gap_navigation,low_signal_high_risk_shift,18,,minus_counterfactual_labels,0.480000,0.473037,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690528,-0.069080,0.690800,0.807244
6,narrow_gap_navigation,low_signal_high_risk_shift,18,,minus_unshielded_replay,0.480000,0.656423,1,1,1,0,0,1,1,0.169524,0.500000,1,1,-0.208207,-0.251846,0.463314,0.807244
6,narrow_gap_navigation,low_signal_high_risk_shift,18,,minus_intervention_gradient,0.500000,0.574149,1,1,1,0,1,1,1,0.198763,0.420000,1,0,-0.831339,-0.260315,0.775377,0.807244
6,narrow_gap_navigation,low_signal_high_risk_shift,18,,minus_boundary_margin_loss,0.480000,0.630164,1,1,1,0,0,1,1,0.174602,0.500000,1,1,-0.209737,-0.252891,0.464628,0.807244
6,narrow_gap_navigation,low_signal_high_risk_shift,18,,minus_recovery_feasibility,0.500000,0.529277,1,1,1,0,0,1,1,0.155538,0.340000,1,1,-0.171847,-0.190877,0.438797,0.807244
6,narrow_gap_navigation,low_signal_high_risk_shift,18,,minus_calibration_layer,0.430000,0.849115,1,1,1,0,1,1,1,0.273252,0.300000,1,0,-0.827283,-0.230584,0.763985,0.807244
6,narrow_gap_navigation,low_signal_high_risk_shift,18,,distill_only_boundary,0.480000,0.640459,1,1,1,1,0,1,1,0.143701,0.360000,1,1,0.859523,-0.175813,0.239466,0.807244
6,narrow_gap_navigation,low_signal_high_risk_shift,18,,cbf_feedback_only,0.380000,0.690890,1,1,1,0,0,1,1,0.281214,0.940000,1,1,-0.331631,-0.435440,0.558219,0.807244
6,narrow_gap_navigation,low_signal_high_risk_shift,18,,clipping_feedback_only,0.430000,0.866885,1,1,1,0,1,1,1,0.285354,0.860000,1,0,-0.949050,-0.439900,0.875364,0.807244
6,narrow_gap_navigation,low_signal_high_risk_shift,19,,full_counterfactual_boundary_v5,0.520000,0.793915,1,1,1,0,1,1,1,0.168974,0.280000,1,0,-0.792864,-0.202497,0.740815,0.845377
6,narrow_gap_navigation,low_signal_high_risk_shift,19,,minus_counterfactual_labels,0.480000,0.737721,1,1,1,1,0,1,1,0.180525,0.480000,1,1,0.824920,-0.226584,0.260895,0.845377
6,narrow_gap_navigation,low_signal_high_risk_shift,19,,minus_unshielded_replay,0.480000,0.526528,1,1,1,0,1,1,1,0.157294,0.500000,1,0,-0.835875,-0.281424,0.781113,0.845377
6,narrow_gap_navigation,low_signal_high_risk_shift,19,,minus_intervention_gradient,0.500000,0.820083,1,1,1,0,1,1,1,0.234638,0.420000,1,0,-0.841699,-0.267418,0.781835,0.845377
6,narrow_gap_navigation,low_signal_high_risk_shift,19,,minus_boundary_margin_loss,0.480000,0.644815,1,1,1,0,1,1,1,0.178352,0.500000,1,0,-0.842020,-0.285634,0.785303,0.845377
6,narrow_gap_navigation,low_signal_high_risk_shift,19,,minus_recovery_feasibility,0.500000,0.625599,1,1,1,0,1,1,1,0.168192,0.340000,1,0,-0.806702,-0.225382,0.761075,0.845377
6,narrow_gap_navigation,low_signal_high_risk_shift,19,,minus_calibration_layer,0.430000,0.689335,1,1,1,0,1,1,1,0.249825,0.300000,1,0,-0.820518,-0.225945,0.759769,0.845377
6,narrow_gap_navigation,low_signal_high_risk_shift,19,,distill_only_boundary,0.480000,0.738975,1,1,1,0,1,1,1,0.154970,0.360000,1,0,-0.806931,-0.230044,0.761495,0.845377
6,narrow_gap_navigation,low_signal_high_risk_shift,19,,cbf_feedback_only,0.380000,0.682755,1,1,1,0,1,1,1,0.281796,0.940000,1,0,-0.962999,-0.467556,0.878323,0.845377
6,narrow_gap_navigation,low_signal_high_risk_shift,19,,clipping_feedback_only,0.430000,0.824896,1,1,1,0,0,1,1,0.280484,0.860000,1,1,-0.316444,-0.406936,0.554487,0.845377
6,narrow_gap_navigation,low_signal_high_risk_shift,20,,full_counterfactual_boundary_v5,0.520000,0.573880,1,1,1,0,1,1,1,0.144330,0.280000,1,0,-0.785747,-0.197617,0.736379,0.767062
6,narrow_gap_navigation,low_signal_high_risk_shift,20,,minus_counterfactual_labels,0.480000,0.604046,1,1,1,0,1,1,1,0.162961,0.480000,1,0,-0.833207,-0.275106,0.777733,0.767062
6,narrow_gap_navigation,low_signal_high_risk_shift,20,,minus_unshielded_replay,0.480000,0.286780,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690848,-0.069280,0.692800,0.767062
6,narrow_gap_navigation,low_signal_high_risk_shift,20,,minus_intervention_gradient,0.500000,0.817313,1,1,1,1,0,1,1,0.231397,0.420000,1,1,0.822437,-0.214777,0.261251,0.767062
6,narrow_gap_navigation,low_signal_high_risk_shift,20,,minus_boundary_margin_loss,0.480000,0.624167,1,1,1,0,1,1,1,0.173108,0.500000,1,0,-0.840505,-0.284595,0.784359,0.767062
6,narrow_gap_navigation,low_signal_high_risk_shift,20,,minus_recovery_feasibility,0.500000,0.384936,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690400,-0.069000,0.690000,0.767062
6,narrow_gap_navigation,low_signal_high_risk_shift,20,,minus_calibration_layer,0.430000,0.742345,1,1,1,0,0,1,1,0.255420,0.300000,1,1,-0.190933,-0.195053,0.440776,0.767062
6,narrow_gap_navigation,low_signal_high_risk_shift,20,,distill_only_boundary,0.480000,0.420272,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690464,-0.069040,0.690400,0.767062
6,narrow_gap_navigation,low_signal_high_risk_shift,20,,cbf_feedback_only,0.380000,0.679261,1,1,1,1,0,1,1,0.278302,0.940000,1,1,0.701210,-0.414864,0.357694,0.767062
6,narrow_gap_navigation,low_signal_high_risk_shift,20,,clipping_feedback_only,0.430000,0.696990,1,1,1,0,1,1,1,0.256520,0.860000,1,0,-0.940723,-0.434191,0.870174,0.767062
6,narrow_gap_navigation,low_signal_high_risk_shift,21,,full_counterfactual_boundary_v5,0.520000,0.670719,0,1,1,0,0,1,1,0.155365,0.196000,1,1,-0.141001,-0.137394,0.408286,0.800524
6,narrow_gap_navigation,low_signal_high_risk_shift,21,,minus_counterfactual_labels,0.480000,0.417500,0,0,1,0,1,0,0,0.000000,0.000000,1,0,-0.690528,0.930920,0.690800,0.800524
6,narrow_gap_navigation,low_signal_high_risk_shift,21,,minus_unshielded_replay,0.480000,0.724804,0,1,1,1,0,0,1,0.177692,0.350000,0,0,0.851314,1.120837,0.246785,0.800524
6,narrow_gap_navigation,low_signal_high_risk_shift,21,,minus_intervention_gradient,0.500000,0.790567,0,1,1,1,0,1,1,0.229167,0.294000,0,1,0.848180,0.131277,0.245730,0.800524
6,narrow_gap_navigation,low_signal_high_risk_shift,21,,minus_boundary_margin_loss,0.480000,0.596225,0,1,1,0,0,0,1,0.171328,0.350000,1,0,-0.178912,0.802057,0.446039,0.800524
6,narrow_gap_navigation,low_signal_high_risk_shift,21,,minus_recovery_feasibility,0.500000,0.525527,0,1,1,0,0,1,1,0.155772,0.238000,1,1,-0.151597,-0.153999,0.426599,0.800524
6,narrow_gap_navigation,low_signal_high_risk_shift,21,,minus_calibration_layer,0.430000,0.786212,0,1,1,0,0,0,1,0.263865,0.210000,0,0,-0.175444,1.135855,0.431496,0.800524
6,narrow_gap_navigation,low_signal_high_risk_shift,21,,distill_only_boundary,0.480000,0.516932,0,1,1,0,0,1,1,0.132797,0.252000,0,1,-0.147814,0.145442,0.424543,0.800524
6,narrow_gap_navigation,low_signal_high_risk_shift,21,,cbf_feedback_only,0.380000,0.396671,0,1,1,1,0,0,1,0.228460,0.658000,1,0,0.771779,0.697089,0.314883,0.800524
6,narrow_gap_navigation,low_signal_high_risk_shift,21,,clipping_feedback_only,0.430000,0.722955,0,1,1,0,0,0,1,0.262252,0.602000,1,0,-0.259785,0.690070,0.520245,0.800524
6,narrow_gap_navigation,low_signal_high_risk_shift,22,,full_counterfactual_boundary_v5,0.520000,0.660050,1,1,1,0,1,1,1,0.152781,0.280000,1,0,-0.788187,-0.199291,0.737901,0.764137
6,narrow_gap_navigation,low_signal_high_risk_shift,22,,minus_counterfactual_labels,0.480000,0.518272,1,1,1,0,1,1,1,0.153446,0.480000,1,0,-0.830459,-0.273222,0.776020,0.764137
6,narrow_gap_navigation,low_signal_high_risk_shift,22,,minus_unshielded_replay,0.480000,0.522198,1,1,1,0,0,1,1,0.153878,0.500000,1,1,-0.203688,-0.248748,0.460498,0.764137
6,narrow_gap_navigation,low_signal_high_risk_shift,22,,minus_intervention_gradient,0.500000,0.632708,1,1,1,0,1,1,1,0.205934,0.420000,1,0,-0.833410,-0.261735,0.776668,0.764137
6,narrow_gap_navigation,low_signal_high_risk_shift,22,,minus_boundary_margin_loss,0.480000,0.688469,1,1,1,0,0,1,1,0.180454,0.500000,1,1,-0.211427,-0.254050,0.465682,0.764137
6,narrow_gap_navigation,low_signal_high_risk_shift,22,,minus_recovery_feasibility,0.500000,0.438673,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690400,-0.069000,0.690000,0.764137
6,narrow_gap_navigation,low_signal_high_risk_shift,22,,minus_calibration_layer,0.430000,0.751293,1,1,1,0,1,1,1,0.256768,0.300000,1,0,-0.822522,-0.227320,0.761018,0.764137
6,narrow_gap_navigation,low_signal_high_risk_shift,22,,distill_only_boundary,0.480000,0.717435,1,1,1,0,1,1,1,0.150016,0.360000,1,0,-0.805501,-0.229063,0.760603,0.764137
6,narrow_gap_navigation,low_signal_high_risk_shift,22,,cbf_feedback_only,0.380000,0.567429,1,1,1,1,0,1,1,0.257925,0.940000,1,1,0.707095,-0.410829,0.354026,0.764137
6,narrow_gap_navigation,low_signal_high_risk_shift,22,,clipping_feedback_only,0.430000,0.580860,1,1,1,0,1,1,1,0.237278,0.860000,1,0,-0.935166,-0.430381,0.866710,0.764137
6,narrow_gap_navigation,low_signal_high_risk_shift,23,,full_counterfactual_boundary_v5,0.520000,0.860358,1,1,1,1,0,1,1,0.173887,0.280000,0,1,0.868918,0.148530,0.221700,0.834771
6,narrow_gap_navigation,low_signal_high_risk_shift,23,,minus_counterfactual_labels,0.480000,0.546780,1,1,1,0,1,1,1,0.157857,0.480000,1,0,-0.831733,-0.274096,0.776814,0.834771
6,narrow_gap_navigation,low_signal_high_risk_shift,23,,minus_unshielded_replay,0.480000,0.779810,1,1,1,0,0,1,1,0.183490,0.500000,1,1,-0.212240,-0.254611,0.465828,0.834771
6,narrow_gap_navigation,low_signal_high_risk_shift,23,,minus_intervention_gradient,0.500000,0.707566,1,1,1,0,0,1,1,0.217502,0.420000,1,1,-0.205550,-0.232025,0.458750,0.834771
6,narrow_gap_navigation,low_signal_high_risk_shift,23,,minus_boundary_margin_loss,0.480000,0.633603,1,1,1,0,1,1,1,0.175392,0.500000,1,0,-0.841165,-0.285048,0.784771,0.834771
6,narrow_gap_navigation,low_signal_high_risk_shift,23,,minus_recovery_feasibility,0.500000,0.707186,1,1,1,0,1,1,1,0.175502,0.340000,1,0,-0.808813,-0.226829,0.762390,0.834771
6,narrow_gap_navigation,low_signal_high_risk_shift,23,,minus_calibration_layer,0.430000,1.000000,1,1,1,0,1,1,1,0.297711,0.300000,1,0,-0.834347,-0.235427,0.768388,0.834771
6,narrow_gap_navigation,low_signal_high_risk_shift,23,,distill_only_boundary,0.480000,0.594854,1,1,1,1,0,1,1,0.139830,0.360000,1,1,0.860641,-0.175046,0.238769,0.834771
6,narrow_gap_navigation,low_signal_high_risk_shift,23,,cbf_feedback_only,0.380000,0.656438,1,1,1,0,0,1,1,0.275355,0.940000,1,1,-0.329938,-0.434280,0.557164,0.834771
6,narrow_gap_navigation,low_signal_high_risk_shift,23,,clipping_feedback_only,0.430000,0.561912,1,1,1,0,1,1,1,0.235427,0.860000,1,0,-0.934631,-0.430014,0.866377,0.834771
6,narrow_gap_navigation,low_signal_high_risk_shift,24,,full_counterfactual_boundary_v5,0.520000,0.673965,1,1,1,0,0,1,1,0.154758,0.280000,1,1,-0.157558,-0.167682,0.418257,0.780382
6,narrow_gap_navigation,low_signal_high_risk_shift,24,,minus_counterfactual_labels,0.480000,0.658905,1,1,1,0,0,1,1,0.169515,0.480000,1,1,-0.203900,-0.244404,0.458913,0.780382
6,narrow_gap_navigation,low_signal_high_risk_shift,24,,minus_unshielded_replay,0.480000,0.603599,1,1,1,0,1,1,1,0.163432,0.500000,1,0,-0.837647,-0.282639,0.782218,0.780382
6,narrow_gap_navigation,low_signal_high_risk_shift,24,,minus_intervention_gradient,0.500000,0.437071,1,0,1,0,1,1,0,0.000000,0.000000,1,0,-0.690272,-0.068920,0.689200,0.780382
6,narrow_gap_navigation,low_signal_high_risk_shift,24,,minus_boundary_margin_loss,0.480000,0.517869,1,1,1,0,1,1,1,0.161350,0.500000,1,0,-0.837110,-0.282267,0.782243,0.780382
6,narrow_gap_navigation,low_signal_high_risk_shift,24,,minus_recovery_feasibility,0.500000,0.670500,1,1,1,0,1,1,1,0.170791,0.340000,1,0,-0.807452,-0.225897,0.761542,0.780382
6,narrow_gap_navigation,low_signal_high_risk_shift,24,,minus_calibration_layer,0.430000,0.759515,1,1,1,0,1,1,1,0.258678,0.300000,1,0,-0.823074,-0.227698,0.761362,0.780382
6,narrow_gap_navigation,low_signal_high_risk_shift,24,,distill_only_boundary,0.480000,0.482955,1,1,1,1,0,1,1,0.128692,0.360000,1,1,0.863858,-0.172841,0.236765,0.780382
6,narrow_gap_navigation,low_signal_high_risk_shift,24,,cbf_feedback_only,0.380000,0.699374,1,1,1,1,0,1,1,0.282472,0.940000,1,1,0.700006,-0.415690,0.358445,0.780382
6,narrow_gap_navigation,low_signal_high_risk_shift,24,,clipping_feedback_only,0.430000,0.494532,1,1,1,0,1,1,1,0.223634,0.860000,1,0,-0.931225,-0.427679,0.864254,0.780382
6,narrow_gap_navigation,low_signal_high_risk_shift,25,,full_counterfactual_boundary_v5,0.520000,0.667810,0,1,1,0,0,0,1,0.152982,0.196000,0,0,-0.140312,1.163078,0.407857,0.785709
6,narrow_gap_navigation,low_signal_high_risk_shift,25,,minus_counterfactual_labels,0.480000,0.618106,0,1,1,1,0,0,1,0.163860,0.336000,0,0,0.858418,1.128844,0.240615,0.785709
6,narrow_gap_navigation,low_signal_high_risk_shift,25,,minus_unshielded_replay,0.480000,0.552396,0,1,1,0,0,0,1,0.156632,0.350000,0,0,-0.174603,1.105007,0.442994,0.785709
