seed,stress_level,method,task_success,deployed_violation,unshielded_violation,intervention_rate,intervention_severity,filter_dependence,boundary_f1,boundary_ece,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret
5,1.0,adversarial_safety_critic,0.122222,0.652778,0.922222,0.886111,0.148693,0.372656,0.869010,0.263345,0.900000,0.291667,-0.462980,-0.112449,0.630328
5,1.0,boundary_learning_filter_v4,0.127778,0.630556,0.925000,0.988889,0.155501,0.330653,0.914027,0.119882,0.825000,0.313889,-0.435219,-0.077048,0.608291
5,1.0,cbf_safety_filter,0.313889,0.377778,0.938889,0.991667,0.276076,0.891433,0.918675,0.195986,0.955556,0.569444,-0.234992,-0.348209,0.609577
5,1.0,conformal_uncertainty_shield,0.266667,0.400000,0.938889,1.000000,0.333653,0.927158,0.920540,0.271997,0.958333,0.541667,-0.320729,-0.374550,0.635983
5,1.0,counterfactual_boundary_learning_filter_v5,0.163889,0.552778,0.916667,0.997222,0.167651,0.267089,0.921922,0.109360,0.813889,0.366667,-0.338490,-0.040806,0.563139
5,1.0,geometric_projection_filter,0.161111,0.575000,0.936111,0.886111,0.194519,0.691761,0.856230,0.241905,0.941667,0.372222,-0.454265,-0.262481,0.667402
5,1.0,lagrangian_safe_rl,0.075000,0.702778,0.930556,0.869444,0.122356,0.350117,0.870968,0.227114,0.916667,0.244444,-0.531689,-0.115273,0.651527
5,1.0,oracle_boundary_teacher,0.361111,0.227778,0.925000,1.000000,0.101556,0.172050,0.920540,0.027645,0.655556,0.697222,0.112556,0.062917,0.369193
5,1.0,recovery_policy_shield,0.308333,0.455556,0.941667,0.983333,0.211667,0.695600,0.913767,0.155096,0.883333,0.488889,-0.227920,-0.245595,0.573683
5,1.0,robust_mpc_shield,0.408333,0.333333,0.950000,0.991667,0.259046,0.852750,0.915663,0.162512,0.966667,0.616667,-0.095376,-0.341047,0.559558
5,1.0,safety_filter_distillation,0.158333,0.597222,0.927778,0.994444,0.153581,0.342100,0.917293,0.143830,0.894444,0.333333,-0.385331,-0.103345,0.598541
5,1.0,shielded_behavior_cloning,0.125000,0.697222,0.938889,0.877778,0.141267,0.386528,0.869984,0.186226,0.930556,0.252778,-0.489745,-0.143801,0.650322
5,1.0,unfiltered_policy,0.016667,0.941667,0.941667,0.000000,0.000000,0.000000,0.000000,0.663478,0.955556,0.000000,-0.641180,0.001867,0.698000
6,0.0,action_clipping_filter,0.280556,0.511111,0.808333,0.880556,0.208353,0.677011,0.748175,0.104432,0.813889,0.327778,-0.292241,-0.089656,0.626989
6,0.0,adversarial_safety_critic,0.333333,0.636111,0.786111,0.444444,0.066219,0.174656,0.526854,0.230409,0.666667,0.161111,-0.171333,0.186423,0.544167
6,0.0,boundary_learning_filter_v4,0.313889,0.552778,0.755556,0.744444,0.100729,0.234889,0.721443,0.145048,0.611111,0.244444,-0.159164,0.208286,0.524829
6,0.0,cbf_safety_filter,0.508333,0.330556,0.808333,0.883333,0.216862,0.743383,0.754098,0.157065,0.780556,0.491667,0.042074,-0.094435,0.527152
6,0.0,conformal_uncertainty_shield,0.547222,0.294444,0.802778,0.894444,0.257123,0.776269,0.755877,0.237097,0.777778,0.511111,0.087590,-0.105509,0.514212
6,0.0,counterfactual_boundary_learning_filter_v5,0.438889,0.458333,0.711111,0.750000,0.108069,0.187833,0.698603,0.090553,0.650000,0.280556,0.037919,0.262927,0.457681
6,0.0,geometric_projection_filter,0.313889,0.563889,0.802778,0.538889,0.107346,0.397472,0.607059,0.185535,0.825000,0.250000,-0.205787,0.033056,0.582286
6,0.0,lagrangian_safe_rl,0.358333,0.588889,0.777778,0.519444,0.064775,0.196117,0.593301,0.176048,0.719444,0.188889,-0.120096,0.173131,0.529571
6,0.0,oracle_boundary_teacher,0.619444,0.127778,0.702778,0.952778,0.077371,0.153650,0.780488,0.018242,0.438889,0.577778,0.452926,0.369955,0.278965
6,0.0,recovery_policy_shield,0.561111,0.388889,0.786111,0.786111,0.149053,0.520056,0.712062,0.093913,0.702778,0.394444,0.128078,0.047261,0.469458
6,0.0,robust_mpc_shield,0.675000,0.200000,0.819444,0.925000,0.211359,0.744750,0.765957,0.125887,0.800000,0.622222,0.299269,-0.102353,0.442015
6,0.0,safety_filter_distillation,0.361111,0.511111,0.791667,0.783333,0.104069,0.251100,0.697856,0.135234,0.677778,0.272222,-0.089285,0.147323,0.510598
6,0.0,shielded_behavior_cloning,0.283333,0.644444,0.786111,0.580556,0.082999,0.240606,0.636364,0.125300,0.741667,0.177778,-0.247136,0.134860,0.573768
6,0.0,unfiltered_policy,0.158333,0.830556,0.813889,0.000000,0.000000,0.000000,0.000000,0.468523,0.822222,0.000000,-0.424847,0.176033,0.634111
6,0.2,action_clipping_filter,0.236111,0.522222,0.816667,0.908333,0.219911,0.706633,0.782456,0.106315,0.841667,0.322222,-0.354360,-0.120579,0.645069
6,0.2,adversarial_safety_critic,0.216667,0.630556,0.800000,0.525000,0.080206,0.209000,0.597222,0.232073,0.766667,0.186111,-0.299107,0.125177,0.572361
6,0.2,boundary_learning_filter_v4,0.344444,0.536111,0.797222,0.800000,0.111238,0.253458,0.741996,0.087292,0.675000,0.291667,-0.123845,0.139794,0.517504
6,0.2,cbf_safety_filter,0.494444,0.308333,0.858333,0.925000,0.230440,0.784117,0.777778,0.166010,0.852778,0.544444,0.029732,-0.183102,0.530151
6,0.2,conformal_uncertainty_shield,0.455556,0.288889,0.858333,0.947222,0.279626,0.828272,0.784247,0.233701,0.836111,0.575000,-0.020361,-0.203500,0.541059
6,0.2,counterfactual_boundary_learning_filter_v5,0.408333,0.427778,0.780556,0.875000,0.129553,0.222133,0.777778,0.100506,0.627778,0.369444,0.012635,0.183845,0.461998
6,0.2,geometric_projection_filter,0.277778,0.516667,0.833333,0.655556,0.132571,0.487672,0.680585,0.185249,0.850000,0.300000,-0.238500,-0.041857,0.589761
6,0.2,lagrangian_safe_rl,0.244444,0.650000,0.805556,0.608333,0.077720,0.229600,0.627706,0.166083,0.766667,0.163889,-0.286611,0.112270,0.578253
6,0.2,oracle_boundary_teacher,0.566667,0.138889,0.755556,0.983333,0.083681,0.159900,0.804020,0.022965,0.463889,0.622222,0.388378,0.304754,0.294962
6,0.2,recovery_policy_shield,0.536111,0.352778,0.816667,0.855556,0.166775,0.572061,0.758621,0.118358,0.736111,0.475000,0.109594,-0.014974,0.472333
6,0.2,robust_mpc_shield,0.663889,0.230556,0.822222,0.944444,0.220847,0.765250,0.778731,0.133852,0.852778,0.591667,0.261692,-0.131464,0.458182
6,0.2,safety_filter_distillation,0.300000,0.505556,0.819444,0.861111,0.117371,0.279400,0.752260,0.136829,0.719444,0.311111,-0.158324,0.093122,0.526833
6,0.2,shielded_behavior_cloning,0.263889,0.638889,0.836111,0.677778,0.099202,0.281111,0.673511,0.168585,0.786111,0.216667,-0.276444,0.053445,0.583656
6,0.2,unfiltered_policy,0.111111,0.847222,0.822222,0.000000,0.000000,0.000000,0.000000,0.492646,0.858333,0.000000,-0.484100,0.155389,0.648889
6,0.4,action_clipping_filter,0.180556,0.558333,0.866667,0.930556,0.229175,0.735061,0.818792,0.139506,0.908333,0.316667,-0.442824,-0.204971,0.672814
6,0.4,adversarial_safety_critic,0.180556,0.691667,0.863889,0.608333,0.095059,0.244200,0.645833,0.255483,0.772222,0.194444,-0.386248,0.041260,0.606037
6,0.4,boundary_learning_filter_v4,0.297222,0.566667,0.850000,0.911111,0.131537,0.292347,0.804754,0.118850,0.686111,0.311111,-0.205474,0.063664,0.545047
6,0.4,cbf_safety_filter,0.480556,0.313889,0.861111,0.955556,0.246108,0.824589,0.826446,0.173418,0.902778,0.544444,-0.000696,-0.219088,0.542383
6,0.4,conformal_uncertainty_shield,0.436111,0.333333,0.886111,0.980556,0.301312,0.871922,0.830619,0.234566,0.875000,0.555556,-0.083439,-0.264851,0.568311
6,0.4,counterfactual_boundary_learning_filter_v5,0.308333,0.461111,0.800000,0.908333,0.138649,0.233100,0.802721,0.098937,0.669444,0.347222,-0.116417,0.143063,0.495618
6,0.4,geometric_projection_filter,0.294444,0.561111,0.877778,0.711111,0.146910,0.533911,0.711799,0.218786,0.894444,0.322222,-0.262705,-0.120302,0.608780
6,0.4,lagrangian_safe_rl,0.180556,0.680556,0.877778,0.694444,0.091325,0.266467,0.696673,0.186220,0.783333,0.213889,-0.383104,0.016752,0.607681
6,0.4,oracle_boundary_teacher,0.555556,0.130556,0.794444,0.997222,0.089346,0.164800,0.841935,0.065152,0.561111,0.666667,0.379559,0.233847,0.296125
6,0.4,recovery_policy_shield,0.472222,0.344444,0.838889,0.888889,0.176219,0.601661,0.788296,0.137374,0.786111,0.497222,0.040297,-0.065793,0.487697
6,0.4,robust_mpc_shield,0.572222,0.252778,0.888889,0.975000,0.235183,0.805500,0.833333,0.152758,0.852778,0.630556,0.140908,-0.218084,0.491037
6,0.4,safety_filter_distillation,0.277778,0.511111,0.838889,0.908333,0.128793,0.300600,0.812925,0.134529,0.786111,0.344444,-0.192286,0.043119,0.537655
6,0.4,shielded_behavior_cloning,0.216667,0.650000,0.869444,0.763889,0.115417,0.320722,0.727612,0.151676,0.847222,0.250000,-0.344764,-0.017072,0.604328
6,0.4,unfiltered_policy,0.063889,0.883333,0.880556,0.000000,0.000000,0.000000,0.000000,0.559805,0.911111,0.000000,-0.555627,0.079122,0.669889
6,0.6,action_clipping_filter,0.163889,0.591667,0.950000,0.950000,0.239284,0.779733,0.896445,0.191936,0.930556,0.363889,-0.492883,-0.314544,0.693995
6,0.6,adversarial_safety_critic,0.141667,0.711111,0.894444,0.719444,0.114611,0.302622,0.783688,0.329334,0.894444,0.202778,-0.455939,-0.052382,0.630567
6,0.6,boundary_learning_filter_v4,0.183333,0.605556,0.908333,0.941667,0.139375,0.314708,0.894410,0.182288,0.838889,0.319444,-0.354272,-0.053672,0.584364
6,0.6,cbf_safety_filter,0.358333,0.338889,0.927778,0.975000,0.258059,0.874983,0.908537,0.255296,0.950000,0.588889,-0.156099,-0.323775,0.583026
6,0.6,conformal_uncertainty_shield,0.372222,0.372222,0.908333,0.994444,0.315075,0.920153,0.914027,0.319932,0.938889,0.541667,-0.187501,-0.328947,0.601798
6,0.6,counterfactual_boundary_learning_filter_v5,0.236111,0.561111,0.891667,0.944444,0.148215,0.252778,0.899225,0.153340,0.788889,0.338889,-0.260753,0.001901,0.546145
6,0.6,geometric_projection_filter,0.208333,0.575000,0.930556,0.788889,0.166396,0.621606,0.838710,0.281933,0.936111,0.363889,-0.383435,-0.223350,0.644477
6,0.6,lagrangian_safe_rl,0.144444,0.694444,0.925000,0.783333,0.105791,0.315700,0.831346,0.248946,0.900000,0.219444,-0.443123,-0.087323,0.627860
6,0.6,oracle_boundary_teacher,0.497222,0.183333,0.908333,1.000000,0.094109,0.171750,0.917293,0.065170,0.641667,0.725000,0.283286,0.089477,0.326372
6,0.6,recovery_policy_shield,0.405556,0.408333,0.905556,0.944444,0.192077,0.669289,0.905426,0.182960,0.875000,0.502778,-0.086881,-0.190125,0.532444
6,0.6,robust_mpc_shield,0.505556,0.291667,0.925000,0.983333,0.246016,0.844500,0.910470,0.192188,0.925000,0.633333,0.036664,-0.294702,0.523445
6,0.6,safety_filter_distillation,0.208333,0.597222,0.925000,0.963889,0.140435,0.331100,0.901840,0.188095,0.827778,0.333333,-0.327743,-0.072982,0.584855
6,0.6,shielded_behavior_cloning,0.130556,0.722222,0.933333,0.811111,0.123744,0.355861,0.827471,0.228499,0.891667,0.225000,-0.488622,-0.112696,0.650377
6,0.6,unfiltered_policy,0.022222,0.941667,0.925000,0.000000,0.000000,0.000000,0.000000,0.661984,0.933333,0.000000,-0.635447,0.025311,0.696889
6,0.8,action_clipping_filter,0.116667,0.608333,0.933333,0.950000,0.243345,0.771133,0.878357,0.156925,0.944444,0.336111,-0.551596,-0.301213,0.708471
6,0.8,adversarial_safety_critic,0.113889,0.708333,0.919444,0.808333,0.131264,0.336233,0.817869,0.265675,0.855556,0.227778,-0.494357,-0.081647,0.642264
6,0.8,boundary_learning_filter_v4,0.163889,0.602778,0.913889,0.975000,0.149481,0.321417,0.881620,0.079928,0.777778,0.322222,-0.376840,-0.045623,0.589988
6,0.8,cbf_safety_filter,0.352778,0.308333,0.922222,0.994444,0.270921,0.880728,0.890601,0.169715,0.952778,0.613889,-0.147404,-0.322812,0.577364
6,0.8,conformal_uncertainty_shield,0.322222,0.400000,0.902778,0.994444,0.325057,0.908836,0.890601,0.246705,0.925000,0.502778,-0.257263,-0.318993,0.621126
6,0.8,counterfactual_boundary_learning_filter_v5,0.233333,0.550000,0.902778,0.997222,0.162014,0.263122,0.892308,0.064097,0.766667,0.361111,-0.262652,-0.008720,0.546871
6,0.8,geometric_projection_filter,0.183333,0.591667,0.919444,0.866667,0.186860,0.671033,0.842454,0.207846,0.952778,0.327778,-0.435511,-0.240217,0.664426
6,0.8,lagrangian_safe_rl,0.150000,0.666667,0.925000,0.830556,0.114780,0.328883,0.820339,0.189250,0.883333,0.263889,-0.425078,-0.087876,0.621060
6,0.8,oracle_boundary_teacher,0.408333,0.183333,0.866667,1.000000,0.097949,0.169650,0.894009,0.019718,0.613889,0.683333,0.190862,0.137700,0.344589
6,0.8,recovery_policy_shield,0.363889,0.372222,0.894444,0.972222,0.204370,0.679361,0.889236,0.120807,0.861111,0.522222,-0.112644,-0.180605,0.532643
6,0.8,robust_mpc_shield,0.483333,0.269444,0.913889,0.991667,0.254216,0.840750,0.888889,0.128880,0.930556,0.641667,0.026136,-0.285257,0.521804
6,0.8,safety_filter_distillation,0.172222,0.569444,0.925000,0.983333,0.148480,0.333300,0.883721,0.122302,0.836111,0.363889,-0.350238,-0.077705,0.584900
6,0.8,shielded_behavior_cloning,0.138889,0.694444,0.900000,0.847222,0.132944,0.367106,0.825503,0.157066,0.888889,0.227778,-0.467386,-0.083366,0.642827
6,0.8,unfiltered_policy,0.030556,0.936111,0.913889,0.000000,0.000000,0.000000,0.000000,0.633958,0.933333,0.000000,-0.623340,0.036767,0.693444
6,1.0,action_clipping_filter,0.100000,0.638889,0.941667,0.972222,0.252369,0.795261,0.898773,0.166755,0.963889,0.327778,-0.595495,-0.327211,0.726102
6,1.0,adversarial_safety_critic,0.097222,0.633333,0.911111,0.877778,0.147509,0.368989,0.870550,0.251239,0.888889,0.294444,-0.475434,-0.096321,0.628452
6,1.0,boundary_learning_filter_v4,0.144444,0.602778,0.919444,0.988889,0.154728,0.329194,0.905775,0.112371,0.841667,0.330556,-0.399972,-0.074589,0.595754
6,1.0,cbf_safety_filter,0.322222,0.380556,0.933333,0.991667,0.276734,0.886733,0.907436,0.189024,0.958333,0.552778,-0.227399,-0.341837,0.608353
6,1.0,conformal_uncertainty_shield,0.280556,0.358333,0.925000,1.000000,0.333758,0.923117,0.912387,0.253911,0.952778,0.569444,-0.279321,-0.355941,0.619406
6,1.0,counterfactual_boundary_learning_filter_v5,0.172222,0.569444,0.913889,0.991667,0.165552,0.264367,0.910470,0.084189,0.783333,0.358333,-0.339261,-0.027827,0.566101
6,1.0,geometric_projection_filter,0.161111,0.533333,0.950000,0.888889,0.194782,0.694722,0.868167,0.224226,0.938889,0.419444,-0.428631,-0.275327,0.654472
6,1.0,lagrangian_safe_rl,0.116667,0.730556,0.916667,0.847222,0.120132,0.337983,0.836903,0.221843,0.905556,0.202778,-0.503163,-0.093274,0.650226
6,1.0,oracle_boundary_teacher,0.383333,0.225000,0.891667,1.000000,0.101521,0.171300,0.912387,0.040780,0.697222,0.666667,0.137402,0.084562,0.363763
6,1.0,recovery_policy_shield,0.344444,0.394444,0.936111,0.983333,0.211160,0.691900,0.902439,0.132748,0.927778,0.552778,-0.151196,-0.249255,0.546370
6,1.0,robust_mpc_shield,0.413889,0.286111,0.947222,0.997222,0.261246,0.854000,0.910741,0.140606,0.938889,0.661111,-0.060721,-0.329201,0.543882
6,1.0,safety_filter_distillation,0.136111,0.608333,0.919444,0.997222,0.154909,0.341600,0.910741,0.114649,0.880556,0.327778,-0.415562,-0.091727,0.606720
6,1.0,shielded_behavior_cloning,0.083333,0.705556,0.933333,0.911111,0.146756,0.399178,0.876190,0.201887,0.919444,0.252778,-0.542110,-0.141678,0.663829
6,1.0,unfiltered_policy,0.019444,0.938889,0.941667,0.000000,0.000000,0.000000,0.000000,0.653584,0.966667,0.000000,-0.636560,-0.001322,0.696556
7,0.0,action_clipping_filter,0.252778,0.536111,0.825000,0.875000,0.208582,0.679400,0.768953,0.104486,0.852778,0.338889,-0.337230,-0.120255,0.640873
7,0.0,adversarial_safety_critic,0.227778,0.669444,0.811111,0.366667,0.055212,0.145933,0.485175,0.255812,0.725000,0.147222,-0.292406,0.153322,0.570517
7,0.0,boundary_learning_filter_v4,0.305556,0.522222,0.761111,0.750000,0.101685,0.237417,0.722986,0.114063,0.669444,0.288889,-0.149257,0.184937,0.517193
7,0.0,cbf_safety_filter,0.591667,0.286111,0.833333,0.861111,0.210713,0.727978,0.750455,0.194926,0.822222,0.536111,0.160972,-0.122051,0.493308
7,0.0,conformal_uncertainty_shield,0.505556,0.336111,0.827778,0.877778,0.252049,0.763336,0.745946,0.261540,0.805556,0.483333,0.022332,-0.135322,0.533414
7,0.0,counterfactual_boundary_learning_filter_v5,0.402778,0.430556,0.747222,0.766667,0.110670,0.192267,0.699029,0.071994,0.580556,0.338889,0.016551,0.245696,0.457015
7,0.0,geometric_projection_filter,0.313889,0.605556,0.844444,0.538889,0.106931,0.397472,0.595843,0.205752,0.833333,0.244444,-0.231967,-0.012362,0.595544
7,0.0,lagrangian_safe_rl,0.288889,0.636111,0.797222,0.536111,0.066721,0.203467,0.606481,0.182218,0.736111,0.180556,-0.223596,0.142741,0.559804
7,0.0,oracle_boundary_teacher,0.658333,0.122222,0.727778,0.947222,0.077215,0.153850,0.793103,0.046679,0.444444,0.619444,0.496571,0.344202,0.269405
7,0.0,recovery_policy_shield,0.555556,0.388889,0.822222,0.791667,0.150170,0.527250,0.725191,0.119042,0.730556,0.419444,0.120589,-0.000120,0.471634
7,0.0,robust_mpc_shield,0.613889,0.269444,0.813889,0.913889,0.209474,0.738500,0.764085,0.138456,0.825000,0.550000,0.194159,-0.105106,0.475370
7,0.0,safety_filter_distillation,0.391667,0.491667,0.783333,0.805556,0.107039,0.260900,0.729679,0.127743,0.680556,0.291667,-0.048288,0.151920,0.499975
7,0.0,shielded_behavior_cloning,0.286111,0.647222,0.811111,0.594444,0.084859,0.244694,0.613687,0.180660,0.772222,0.188889,-0.247374,0.098812,0.574927
7,0.0,unfiltered_policy,0.180556,0.841667,0.836111,0.000000,0.000000,0.000000,0.000000,0.476016,0.822222,0.000000,-0.408927,0.153900,0.633222
7,0.2,action_clipping_filter,0.211111,0.505556,0.822222,0.888889,0.214808,0.689911,0.770053,0.125211,0.872222,0.341667,-0.364835,-0.128204,0.641810
7,0.2,adversarial_safety_critic,0.233333,0.627778,0.797222,0.527778,0.080196,0.209489,0.593968,0.229499,0.730556,0.152778,-0.280248,0.139035,0.568196
7,0.2,boundary_learning_filter_v4,0.283333,0.519444,0.827778,0.858333,0.120079,0.271250,0.760000,0.078298,0.713889,0.330556,-0.182489,0.088692,0.528120
7,0.2,cbf_safety_filter,0.513889,0.283333,0.822222,0.927778,0.232412,0.785944,0.779130,0.157176,0.822222,0.530556,0.064644,-0.137687,0.518836
7,0.2,conformal_uncertainty_shield,0.497222,0.300000,0.819444,0.963889,0.285053,0.842014,0.789116,0.223025,0.811111,0.522222,0.011321,-0.162683,0.538907
7,0.2,counterfactual_boundary_learning_filter_v5,0.394444,0.402778,0.786111,0.850000,0.125744,0.215600,0.767824,0.064618,0.597222,0.388889,0.016483,0.191098,0.455306
7,0.2,geometric_projection_filter,0.286111,0.547222,0.833333,0.633333,0.129017,0.463300,0.622601,0.197004,0.863889,0.305556,-0.243305,-0.037309,0.594308
7,0.2,lagrangian_safe_rl,0.288889,0.625000,0.788889,0.613889,0.078465,0.232983,0.649351,0.149777,0.777778,0.200000,-0.225854,0.125920,0.561904
7,0.2,oracle_boundary_teacher,0.572222,0.125000,0.766667,0.994444,0.084763,0.161450,0.804674,0.046600,0.502778,0.652778,0.402257,0.281756,0.289787
7,0.2,recovery_policy_shield,0.530556,0.386111,0.805556,0.838889,0.162553,0.557878,0.736648,0.125219,0.744444,0.405556,0.086865,-0.001571,0.481649
7,0.2,robust_mpc_shield,0.625000,0.238889,0.822222,0.922222,0.217674,0.750500,0.788831,0.127203,0.838889,0.577778,0.220153,-0.122374,0.466286
7,0.2,safety_filter_distillation,0.336111,0.513889,0.780556,0.844444,0.115385,0.273400,0.741284,0.108577,0.738889,0.272222,-0.124549,0.129198,0.521200
7,0.2,shielded_behavior_cloning,0.255556,0.622222,0.811111,0.650000,0.095137,0.271783,0.686316,0.136224,0.802778,0.208333,-0.271492,0.077993,0.578139
7,0.2,unfiltered_policy,0.141667,0.838889,0.863889,0.000000,0.000000,0.000000,0.000000,0.473760,0.863889,0.000000,-0.447307,0.112933,0.640111
7,0.4,action_clipping_filter,0.200000,0.541667,0.875000,0.913889,0.225757,0.726461,0.826891,0.163302,0.888889,0.344444,-0.409538,-0.202759,0.661945
7,0.4,adversarial_safety_critic,0.150000,0.655556,0.866667,0.636111,0.098679,0.256422,0.666667,0.265177,0.811111,0.208333,-0.398468,0.022219,0.602711
7,0.4,boundary_learning_filter_v4,0.261111,0.550000,0.844444,0.875000,0.125433,0.282042,0.798623,0.137343,0.708333,0.311111,-0.228405,0.067303,0.544601
7,0.4,cbf_safety_filter,0.500000,0.302778,0.894444,0.947222,0.243195,0.819106,0.823723,0.182748,0.877778,0.594444,0.028318,-0.241616,0.533757
7,0.4,conformal_uncertainty_shield,0.416667,0.336111,0.844444,0.977778,0.298375,0.874078,0.841424,0.257734,0.886111,0.505556,-0.104840,-0.227194,0.572819
7,0.4,counterfactual_boundary_learning_filter_v5,0.330556,0.441667,0.844444,0.922222,0.140637,0.237689,0.816054,0.115190,0.666667,0.413889,-0.082698,0.098464,0.485860
7,0.4,geometric_projection_filter,0.255556,0.544444,0.875000,0.741667,0.153640,0.561017,0.742964,0.209660,0.877778,0.325000,-0.299662,-0.123913,0.615688
7,0.4,lagrangian_safe_rl,0.219444,0.675000,0.852778,0.702778,0.091249,0.273117,0.732177,0.196527,0.797222,0.197222,-0.340767,0.036149,0.598910
7,0.4,oracle_boundary_teacher,0.525000,0.127778,0.794444,0.994444,0.089009,0.165050,0.849359,0.033848,0.572222,0.666667,0.349827,0.229968,0.301317
7,0.4,recovery_policy_shield,0.511111,0.372222,0.872222,0.908333,0.181163,0.619133,0.812816,0.144413,0.808333,0.500000,0.057989,-0.113208,0.491794
7,0.4,robust_mpc_shield,0.569444,0.277778,0.880556,0.969444,0.233601,0.804250,0.839024,0.128775,0.872222,0.602778,0.122967,-0.215674,0.499158
7,0.4,safety_filter_distillation,0.288889,0.511111,0.863889,0.930556,0.131466,0.308600,0.821963,0.122198,0.766667,0.372222,-0.183185,0.020750,0.536874
7,0.4,shielded_behavior_cloning,0.155556,0.666667,0.863889,0.716667,0.107504,0.304367,0.732824,0.191792,0.813889,0.208333,-0.412808,0.004216,0.618497
7,0.4,unfiltered_policy,0.075000,0.877778,0.863889,0.000000,0.000000,0.000000,0.000000,0.563050,0.897222,0.000000,-0.540653,0.100356,0.665889
7,0.6,action_clipping_filter,0.150000,0.619444,0.913889,0.950000,0.238401,0.764683,0.862179,0.148073,0.938889,0.300000,-0.521497,-0.276477,0.703696
7,0.6,adversarial_safety_critic,0.169444,0.647222,0.886111,0.722222,0.115762,0.296878,0.749077,0.264422,0.844444,0.247222,-0.386134,-0.024597,0.604085
7,0.6,boundary_learning_filter_v4,0.166667,0.597222,0.891667,0.933333,0.138754,0.306833,0.867314,0.123470,0.805556,0.313889,-0.364464,-0.024098,0.583974
7,0.6,cbf_safety_filter,0.430556,0.305556,0.883333,0.975000,0.258338,0.855400,0.862559,0.187251,0.911111,0.580556,-0.056705,-0.258119,0.555615
7,0.6,conformal_uncertainty_shield,0.361111,0.347222,0.925000,0.997222,0.314673,0.904256,0.876755,0.264378,0.891667,0.580556,-0.179905,-0.325035,0.594041
7,0.6,counterfactual_boundary_learning_filter_v5,0.247222,0.525000,0.875000,0.972222,0.152910,0.254956,0.873418,0.079054,0.727778,0.361111,-0.228282,0.036561,0.533474
7,0.6,geometric_projection_filter,0.194444,0.594444,0.911111,0.766667,0.161512,0.586983,0.770609,0.235026,0.925000,0.325000,-0.401734,-0.187972,0.648444
7,0.6,lagrangian_safe_rl,0.227778,0.638889,0.913889,0.788889,0.106390,0.310333,0.791519,0.190178,0.844444,0.269444,-0.321160,-0.054277,0.592879
7,0.6,oracle_boundary_teacher,0.488889,0.188889,0.850000,1.000000,0.093711,0.168300,0.878505,0.045289,0.605556,0.663889,0.271982,0.159627,0.329331
7,0.6,recovery_policy_shield,0.425000,0.375000,0.883333,0.911111,0.185579,0.629822,0.839344,0.130403,0.847222,0.502778,-0.036036,-0.142540,0.511983
7,0.6,robust_mpc_shield,0.522222,0.291667,0.908333,0.977778,0.243451,0.823000,0.870662,0.138527,0.908333,0.616667,0.058887,-0.264412,0.517070
7,0.6,safety_filter_distillation,0.216667,0.563889,0.883333,0.961111,0.139294,0.323200,0.859873,0.149994,0.813889,0.330556,-0.296200,-0.022830,0.571368
7,0.6,shielded_behavior_cloning,0.147222,0.691667,0.900000,0.811111,0.123675,0.350494,0.811847,0.196044,0.838889,0.219444,-0.451047,-0.060262,0.636610
7,0.6,unfiltered_policy,0.036111,0.922222,0.916667,0.000000,0.000000,0.000000,0.000000,0.613852,0.933333,0.000000,-0.608840,0.034544,0.687889
7,0.8,action_clipping_filter,0.130556,0.611111,0.938889,0.963889,0.246744,0.787378,0.893354,0.190006,0.955556,0.341667,-0.543233,-0.316466,0.709144
7,0.8,adversarial_safety_critic,0.133333,0.661111,0.919444,0.833333,0.136534,0.347967,0.830000,0.270497,0.880556,0.272222,-0.448343,-0.092538,0.625621
7,0.8,boundary_learning_filter_v4,0.150000,0.625000,0.902778,0.975000,0.148342,0.324333,0.900154,0.131145,0.797222,0.305556,-0.405452,-0.042165,0.600022
7,0.8,cbf_safety_filter,0.352778,0.322222,0.938889,0.988889,0.269245,0.882556,0.902439,0.219476,0.933333,0.619444,-0.156051,-0.334420,0.581726
7,0.8,conformal_uncertainty_shield,0.305556,0.377778,0.905556,1.000000,0.323652,0.921500,0.909091,0.291477,0.919444,0.538889,-0.262553,-0.324033,0.618615
7,0.8,counterfactual_boundary_learning_filter_v5,0.227778,0.530556,0.911111,0.975000,0.157856,0.259233,0.897081,0.103609,0.758333,0.386111,-0.254136,-0.011811,0.540544
7,0.8,geometric_projection_filter,0.163889,0.563889,0.952778,0.883333,0.190042,0.689483,0.864078,0.246900,0.941667,0.388889,-0.442639,-0.277026,0.662212
7,0.8,lagrangian_safe_rl,0.122222,0.683333,0.930556,0.838889,0.114916,0.333433,0.823920,0.223282,0.888889,0.261111,-0.465210,-0.097861,0.632519
7,0.8,oracle_boundary_teacher,0.419444,0.191667,0.900000,1.000000,0.097721,0.171000,0.909091,0.016680,0.658333,0.708333,0.196866,0.090545,0.345154
7,0.8,recovery_policy_shield,0.377778,0.441667,0.911111,0.961111,0.200843,0.677306,0.900929,0.145738,0.869444,0.466667,-0.140716,-0.200274,0.551206
7,0.8,robust_mpc_shield,0.380556,0.330556,0.919444,0.986111,0.251332,0.842500,0.900763,0.163676,0.930556,0.588889,-0.118020,-0.294887,0.561606
7,0.8,safety_filter_distillation,0.166667,0.613889,0.922222,0.980556,0.146966,0.335000,0.897397,0.148715,0.844444,0.319444,-0.383926,-0.079276,0.600165
