seed,task,split,episode,stress_level,method,threshold,boundary_score,boundary_label,predicted_boundary,accepted,task_success,deployed_violation,unshielded_violation,intervention,intervention_severity,filter_dependence,transfer_violation,recovery_success,robust_utility,mechanism_utility,action_regret,hazard_probability,budget,budget
3,narrow_gap_navigation,combined_safety_stress,7,,recovery_policy_shield,0.470000,0.792890,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.855156,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,8,,recovery_policy_shield,0.470000,0.650261,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.883287,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,9,,recovery_policy_shield,0.470000,0.533176,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.827654,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,10,,recovery_policy_shield,0.470000,0.494689,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.766041,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,11,,recovery_policy_shield,0.470000,0.753738,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.850417,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,12,,recovery_policy_shield,0.470000,0.626641,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.799925,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,13,,recovery_policy_shield,0.470000,0.751001,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.826175,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,14,,recovery_policy_shield,0.470000,0.656046,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.837542,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,15,,recovery_policy_shield,0.470000,0.477984,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.813526,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,16,,recovery_policy_shield,0.470000,0.577624,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.808330,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,17,,recovery_policy_shield,0.470000,0.827271,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.859836,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,18,,recovery_policy_shield,0.470000,0.755177,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.920118,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,19,,recovery_policy_shield,0.470000,0.654902,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.815401,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,20,,recovery_policy_shield,0.470000,0.620254,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.875479,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,21,,recovery_policy_shield,0.470000,0.747333,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.752825,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,22,,recovery_policy_shield,0.470000,0.864628,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.940331,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,23,,recovery_policy_shield,0.470000,0.604868,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.058880,1.263200,0.368000,0.829238,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,0,,safety_filter_distillation,0.460000,0.642158,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.896945,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,1,,safety_filter_distillation,0.460000,0.671417,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.867013,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,2,,safety_filter_distillation,0.460000,0.574878,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.810836,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,3,,safety_filter_distillation,0.460000,0.749677,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.861560,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,4,,safety_filter_distillation,0.460000,0.484378,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.883803,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,5,,safety_filter_distillation,0.460000,0.837175,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.790968,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,6,,safety_filter_distillation,0.460000,0.704456,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.780724,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,7,,safety_filter_distillation,0.460000,0.534758,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.855156,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,8,,safety_filter_distillation,0.460000,0.661348,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.883287,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,9,,safety_filter_distillation,0.460000,0.701477,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.827654,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,10,,safety_filter_distillation,0.460000,0.809415,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.766041,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,11,,safety_filter_distillation,0.460000,0.699953,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.850417,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,12,,safety_filter_distillation,0.460000,0.826814,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.799925,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,13,,safety_filter_distillation,0.460000,0.523184,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.826175,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,14,,safety_filter_distillation,0.460000,0.510677,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.837542,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,15,,safety_filter_distillation,0.460000,0.517790,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.813526,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,16,,safety_filter_distillation,0.460000,0.560425,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.808330,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,17,,safety_filter_distillation,0.460000,0.630562,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.859836,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,18,,safety_filter_distillation,0.460000,0.863259,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.920118,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,19,,safety_filter_distillation,0.460000,0.706875,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.815401,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,20,,safety_filter_distillation,0.460000,0.804443,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.875479,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,21,,safety_filter_distillation,0.460000,0.516154,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.752825,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,22,,safety_filter_distillation,0.460000,0.414509,1,0,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.940331,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,23,,safety_filter_distillation,0.460000,0.645226,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.059264,1.262960,0.370400,0.829238,0.05,0.05
3,narrow_gap_navigation,combined_safety_stress,0,,counterfactual_boundary_learning_filter_v5,0.520000,0.866825,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.896945,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,1,,counterfactual_boundary_learning_filter_v5,0.520000,0.740982,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.867013,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,2,,counterfactual_boundary_learning_filter_v5,0.520000,0.810338,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.810836,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,3,,counterfactual_boundary_learning_filter_v5,0.520000,0.606964,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.861560,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,4,,counterfactual_boundary_learning_filter_v5,0.520000,0.775504,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.883803,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,5,,counterfactual_boundary_learning_filter_v5,0.520000,0.774929,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.790968,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,6,,counterfactual_boundary_learning_filter_v5,0.520000,0.640561,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.780724,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,7,,counterfactual_boundary_learning_filter_v5,0.520000,0.772309,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.855156,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,8,,counterfactual_boundary_learning_filter_v5,0.520000,0.698463,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.883287,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,9,,counterfactual_boundary_learning_filter_v5,0.520000,0.679647,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.827654,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,10,,counterfactual_boundary_learning_filter_v5,0.520000,0.554589,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.766041,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,11,,counterfactual_boundary_learning_filter_v5,0.520000,0.724878,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.850417,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,12,,counterfactual_boundary_learning_filter_v5,0.520000,0.630327,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.799925,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,13,,counterfactual_boundary_learning_filter_v5,0.520000,0.797827,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.826175,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,14,,counterfactual_boundary_learning_filter_v5,0.520000,0.688055,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.837542,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,15,,counterfactual_boundary_learning_filter_v5,0.520000,0.576602,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.813526,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,16,,counterfactual_boundary_learning_filter_v5,0.520000,0.609156,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.808330,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,17,,counterfactual_boundary_learning_filter_v5,0.520000,0.709485,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.859836,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,18,,counterfactual_boundary_learning_filter_v5,0.520000,0.881964,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.920118,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,19,,counterfactual_boundary_learning_filter_v5,0.520000,0.712568,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.815401,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,20,,counterfactual_boundary_learning_filter_v5,0.520000,0.807642,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.875479,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,21,,counterfactual_boundary_learning_filter_v5,0.520000,0.664940,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.752825,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,22,,counterfactual_boundary_learning_filter_v5,0.520000,0.855260,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.940331,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,23,,counterfactual_boundary_learning_filter_v5,0.520000,0.661747,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.057088,1.264320,0.356800,0.829238,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,0,,cbf_safety_filter,0.360000,0.614986,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.896945,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,1,,cbf_safety_filter,0.360000,0.826810,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.867013,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,2,,cbf_safety_filter,0.360000,0.705648,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.810836,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,3,,cbf_safety_filter,0.360000,0.534048,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.861560,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,4,,cbf_safety_filter,0.360000,0.495789,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.883803,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,5,,cbf_safety_filter,0.360000,0.818474,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.790968,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,6,,cbf_safety_filter,0.360000,0.398672,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.780724,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,7,,cbf_safety_filter,0.360000,0.409481,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.855156,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,8,,cbf_safety_filter,0.360000,0.681380,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.883287,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,9,,cbf_safety_filter,0.360000,0.630612,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.827654,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,10,,cbf_safety_filter,0.360000,0.588299,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.766041,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,11,,cbf_safety_filter,0.360000,0.635299,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.850417,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,12,,cbf_safety_filter,0.360000,0.520826,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.799925,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,13,,cbf_safety_filter,0.360000,0.653914,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.826175,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,14,,cbf_safety_filter,0.360000,0.706623,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.837542,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,15,,cbf_safety_filter,0.360000,0.624719,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.813526,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,16,,cbf_safety_filter,0.360000,0.586792,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.808330,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,17,,cbf_safety_filter,0.360000,0.601695,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.859836,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,18,,cbf_safety_filter,0.360000,0.603617,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.920118,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,19,,cbf_safety_filter,0.360000,0.648919,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.815401,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,20,,cbf_safety_filter,0.360000,0.601823,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.875479,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,21,,cbf_safety_filter,0.360000,0.612061,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.752825,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,22,,cbf_safety_filter,0.360000,0.652093,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.940331,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,23,,cbf_safety_filter,0.360000,0.592627,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.063168,1.260520,0.394800,0.829238,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,0,,robust_mpc_shield,0.380000,0.772786,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.896945,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,1,,robust_mpc_shield,0.380000,0.603829,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.867013,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,2,,robust_mpc_shield,0.380000,0.775678,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.810836,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,3,,robust_mpc_shield,0.380000,0.615055,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.861560,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,4,,robust_mpc_shield,0.380000,0.666073,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.883803,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,5,,robust_mpc_shield,0.380000,0.641344,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.790968,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,6,,robust_mpc_shield,0.380000,0.671500,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.780724,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,7,,robust_mpc_shield,0.380000,0.934576,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.855156,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,8,,robust_mpc_shield,0.380000,0.611304,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.883287,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,9,,robust_mpc_shield,0.380000,0.550635,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.827654,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,10,,robust_mpc_shield,0.380000,0.542386,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.766041,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,11,,robust_mpc_shield,0.380000,0.678041,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.850417,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,12,,robust_mpc_shield,0.380000,0.708776,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.799925,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,13,,robust_mpc_shield,0.380000,0.630260,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.826175,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,14,,robust_mpc_shield,0.380000,0.689265,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.837542,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,15,,robust_mpc_shield,0.380000,0.748120,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.813526,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,16,,robust_mpc_shield,0.380000,0.650081,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.808330,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,17,,robust_mpc_shield,0.380000,0.814361,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.859836,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,18,,robust_mpc_shield,0.380000,0.816025,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.920118,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,19,,robust_mpc_shield,0.380000,0.706926,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.815401,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,20,,robust_mpc_shield,0.380000,0.684870,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.875479,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,21,,robust_mpc_shield,0.380000,0.771956,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.752825,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,22,,robust_mpc_shield,0.380000,0.724601,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.940331,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,23,,robust_mpc_shield,0.380000,0.725398,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.061696,1.261440,0.385600,0.829238,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,0,,conformal_uncertainty_shield,0.300000,0.658656,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.896945,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,1,,conformal_uncertainty_shield,0.300000,0.536743,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.867013,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,2,,conformal_uncertainty_shield,0.300000,0.594939,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.810836,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,3,,conformal_uncertainty_shield,0.300000,0.666679,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.861560,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,4,,conformal_uncertainty_shield,0.300000,0.409502,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.883803,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,5,,conformal_uncertainty_shield,0.300000,0.553718,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.790968,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,6,,conformal_uncertainty_shield,0.300000,0.607309,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.780724,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,7,,conformal_uncertainty_shield,0.300000,0.580335,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.855156,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,8,,conformal_uncertainty_shield,0.300000,0.535292,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.883287,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,9,,conformal_uncertainty_shield,0.300000,0.619769,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.827654,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,10,,conformal_uncertainty_shield,0.300000,0.479133,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.766041,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,11,,conformal_uncertainty_shield,0.300000,0.598285,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.850417,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,12,,conformal_uncertainty_shield,0.300000,0.439097,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.799925,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,13,,conformal_uncertainty_shield,0.300000,0.494184,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.826175,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,14,,conformal_uncertainty_shield,0.300000,0.675892,0,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.837542,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,15,,conformal_uncertainty_shield,0.300000,0.495854,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.813526,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,16,,conformal_uncertainty_shield,0.300000,0.557995,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.808330,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,17,,conformal_uncertainty_shield,0.300000,0.472235,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.859836,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,18,,conformal_uncertainty_shield,0.300000,0.561416,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.920118,0.1,0.1
3,narrow_gap_navigation,combined_safety_stress,19,,conformal_uncertainty_shield,0.300000,0.581215,1,1,0,0,0,0,0,0.000000,0.000000,0,0,-0.062400,1.261000,0.390000,0.815401,0.1,0.1
